padjScreen t15 t1 t3
Sro163_g073080 0 0 0 0
Sro163_g073100 0 0 0 0
Sro163_g073170 0 0 0 0
Sro163_g073260 0 0 0 0
Sro163_g073320 0 0 0 0
Sro163_g073330 0 0 0 0
Sro163_g073360 0 0 0 0
Sro1640_g287930 0 0 0 0
Sro1642_g288000 0 0 0 0
Sro1642_g288010 0 0 0 0
Sro1642_g288030 0 0 0 0
Sro1642_g288080 0 0 0 0
Sro1643_g288120 0 0 0 0
Sro1643_g288130 0 0 0 0
Sro1644_g288140 0 0 0 0
Sro1645_g288240 0 0 0 0
Sro1647_g288340 0 0 0 0
Sro1648_g288440 0 0 0 0
Sro1648_g288470 0 0 0 0
Sro1649_g288560 0 0 0 0
Sro164_g073450 0 0 0 0
Sro164_g073550 0 0 0 0
Sro164_g073560 0 0 0 0
Sro164_g073570 0 0 0 0
Sro164_g073580 0 0 0 0
Sro164_g073590 0 0 0 0
Sro164_g073640 0 0 0 0
Sro1650_g288660 0 0 0 0
Sro1650_g288690 0 0 0 0
Sro1651_g288730 0 0 0 0
Sro1653_g288850 0 0 0 0
Sro1655_g288990 0 0 0 0
Sro1655_g289000 0 0 0 0
Sro1655_g289010 0 0 0 0
Sro1657_g289060 0 0 0 0
Sro1657_g289070 0 0 0 0
Sro1658_g289110 0 0 0 0
Sro1658_g289120 0 0 0 0
Sro1658_g289150 0 0 0 0
Sro1659_g289220 0 0 0 0
Sro1659_g289250 0 0 0 0
Sro165_g073740 0 0 0 0
Sro165_g073750 0 0 0 0
Sro1660_g289330 0 0 0 0
Sro1661_g289370 0 0 0 0
Sro1665_g289600 0 0 0 0
Sro1666_g289730 0 0 0 0
Sro1667_g289750 0 0 0 0
Sro1668_g289860 0 0 0 0
Sro1669_g289920 0 0 0 0
Sro1669_g289930 0 0 0 0
Sro1669_g289940 0 0 0 0
Sro166_g074020 0 0 0 0
Sro166_g074060 0 0 0 0
Sro166_g074070 0 0 0 0
Sro166_g074090 0 0 0 0
Sro166_g074100 0 0 0 0
Sro166_g074170 0 0 0 0
Sro166_g074240 0 0 0 0
Sro166_g074250 0 0 0 0
Sro1670_g289950 0 0 0 0
Sro1670_g289960 0 0 0 0
Sro1671_g290030 0 0 0 0
Sro1671_g290040 0 0 0 0
Sro1671_g290080 0 0 0 0
Sro1673_g290210 0 0 0 0
Sro1675_g290400 0 0 0 0
Sro1676_g290430 0 0 0 0
Sro1677_g290560 0 0 0 0
Sro1677_g290590 0 0 0 0
Sro1678_g290610 0 0 0 0
Sro1679_g290650 0 0 0 0
Sro1679_g290670 0 0 0 0
Sro1679_g290710 0 0 0 0
Sro1679_g290730 0 0 0 0
Sro167_g074410 0 0 0 0
Sro167_g074520 0 0 0 0
Sro167_g074560 0 0 0 0
Sro167_g074630 0 0 0 0
Sro1680_g290770 0 0 0 0
Sro1681_g290860 0 0 0 0
Sro1683_g290900 0 0 0 0
Sro1684_g291030 0 0 0 0
Sro1685_g291040 0 0 0 0
Sro1685_g291070 0 0 0 0
Sro1686_g291100 0 0 0 0
Sro1686_g291110 0 0 0 0
Sro1686_g291140 0 0 0 0
Sro1686_g291160 0 0 0 0
Sro1688_g291240 0 0 0 0
Sro1688_g291250 0 0 0 0
Sro1688_g291260 0 0 0 0
Sro168_g074700 0 0 0 0
Sro168_g074710 0 0 0 0
Sro168_g074730 0 0 0 0
Sro168_g074760 0 0 0 0
Sro168_g074850 0 0 0 0
Sro168_g074860 0 0 0 0
Sro168_g074870 0 0 0 0
Sro168_g074920 0 0 0 0
Sro1691_g291440 0 0 0 0
Sro1693_g291620 0 0 0 0
Sro1693_g291640 0 0 0 0
Sro1693_g291660 0 0 0 0
Sro1693_g291670 0 0 0 0
Sro1693_g291690 0 0 0 0
Sro1695_g291790 0 0 0 0
Sro1695_g291810 0 0 0 0
Sro1699_g292010 0 0 0 0
Sro1699_g292020 0 0 0 0
Sro1699_g292070 0 0 0 0
Sro169_g074960 0 0 0 0
Sro169_g075020 0 0 0 0
Sro169_g075060 0 0 0 0
Sro169_g075070 0 0 0 0
Sro169_g075210 0 0 0 0
Sro169_g075230 0 0 0 0
Sro169_g075260 0 0 0 0
Sro16_g011470 1 0 0 1
Sro16_g011480 0 0 0 0
Sro16_g011510 0 0 0 0
Sro16_g011530 0 0 0 0
Sro16_g011590 0 0 0 0
Sro16_g011630 0 0 0 0
Sro16_g011670 0 0 0 0
Sro16_g011810 0 0 0 0
Sro16_g011830 0 0 0 0
Sro16_g011890 0 0 0 0
Sro16_g011900 0 0 0 0
Sro16_g011970 0 0 0 0
Sro16_g011980 0 0 0 0
Sro1700_g292080 0 0 0 0
Sro1701_g292150 0 0 0 0
Sro1701_g292170 0 0 0 0
Sro1702_g292230 0 0 0 0
Sro1702_g292240 0 0 0 0
Sro1702_g292270 0 0 0 0
Sro1703_g292300 0 0 0 0
Sro1704_g292350 0 0 0 0
Sro1705_g292460 0 0 0 0
Sro1706_g292530 0 0 0 0
Sro1707_g292590 0 0 0 0
Sro1708_g292690 0 0 0 0
Sro170_g075350 0 0 0 0
Sro170_g075370 0 0 0 0
Sro170_g075490 0 0 0 0
Sro1711_g292790 0 0 0 0
Sro1711_g292850 0 0 0 0
Sro1713_g292950 0 0 0 0
Sro1713_g292970 0 0 0 0
Sro1713_g292980 0 0 0 0
Sro1715_g293050 0 0 0 0
Sro1716_g293150 0 0 0 0
Sro1716_g293190 0 0 0 0
Sro1716_g293200 0 0 0 0
Sro1718_g293350 0 0 0 0
Sro1718_g293360 0 0 0 0
Sro1718_g293370 0 0 0 0
Sro171_g075800 0 0 0 0
Sro1720_g293470 0 0 0 0
Sro1721_g293530 0 0 0 0
Sro1722_g293580 0 0 0 0
Sro1722_g293610 0 0 0 0
Sro1723_g293650 0 0 0 0
Sro1724_g293660 0 0 0 0
Sro1724_g293710 0 0 0 0
Sro1724_g293720 0 0 0 0
Sro1724_g293730 0 0 0 0
Sro1725_g293750 0 0 0 0
Sro1725_g293780 0 0 0 0
Sro1726_g293860 0 0 0 0
Sro1727_g293900 0 0 0 0
Sro172_g075880 0 0 0 0
Sro172_g075890 0 0 0 0
Sro172_g075920 0 0 0 0
Sro172_g075970 0 0 0 0
Sro172_g076100 0 0 0 0
Sro172_g076110 0 0 0 0
Sro172_g076120 0 0 0 0
Sro172_g076130 0 0 0 0
Sro1732_g294170 0 0 0 0
Sro1733_g294250 0 0 0 0
Sro1733_g294260 0 0 0 0
Sro1733_g294270 0 0 0 0
Sro1735_g294350 0 0 0 0
Sro1737_g294420 0 0 0 0
Sro1737_g294480 0 0 0 0
Sro1737_g294490 0 0 0 0
Sro1738_g294510 0 0 0 0
Sro173_g076140 0 0 0 0
Sro173_g076170 0 0 0 0
Sro173_g076230 0 0 0 0
Sro173_g076280 0 0 0 0
Sro173_g076360 0 0 0 0
Sro173_g076370 0 0 0 0
Sro173_g076420 0 0 0 0
Sro1740_g294600 0 0 0 0
Sro1741_g294640 0 0 0 0
Sro1743_g294800 0 0 0 0
Sro1743_g294810 0 0 0 0
Sro1746_g294960 0 0 0 0
Sro1747_g295020 0 0 0 0
Sro1749_g295200 0 0 0 0
Sro174_g076560 0 0 0 0
Sro174_g076680 0 0 0 0
Sro174_g076690 0 0 0 0
Sro174_g076710 0 0 0 0
Sro174_g076750 0 0 0 0
Sro174_g076810 0 0 0 0
Sro174_g076850 0 0 0 0
Sro1750_g295220 0 0 0 0
Sro1752_g295360 0 0 0 0
Sro1752_g295370 0 0 0 0
Sro1753_g295410 0 0 0 0
Sro1755_g295480 0 0 0 0
Sro1755_g295560 0 0 0 0
Sro1756_g295620 0 0 0 0
Sro1756_g295640 0 0 0 0
Sro1756_g295660 0 0 0 0
Sro1758_g295740 0 0 0 0
Sro175_g076870 0 0 0 0
Sro175_g076890 0 0 0 0
Sro175_g076900 0 0 0 0
Sro175_g076910 0 0 0 0
Sro175_g077020 0 0 0 0
Sro175_g077140 0 0 0 0
Sro175_g077170 0 0 0 0
Sro1760_g295840 0 0 0 0
Sro1760_g295850 0 0 0 0
Sro1761_g295910 0 0 0 0
Sro1762_g295970 0 0 0 0
Sro1765_g296180 0 0 0 0
Sro176_g077250 0 0 0 0
Sro176_g077300 0 0 0 0
Sro176_g077350 0 0 0 0
Sro176_g077380 0 0 0 0
Sro176_g077430 0 0 0 0
Sro176_g077450 0 0 0 0
Sro176_g077480 0 0 0 0
Sro176_g077520 0 0 0 0
Sro1770_g296530 0 0 0 0
Sro1772_g296670 0 0 0 0
Sro1772_g296700 0 0 0 0
Sro1772_g296730 0 0 0 0
Sro1774_g296810 0 0 0 0
Sro1775_g296820 0 0 0 0
Sro1778_g296980 0 0 0 0
Sro177_g077610 0 0 0 0
Sro177_g077660 0 0 0 0
Sro177_g077720 0 0 0 0
Sro177_g077740 0 0 0 0
Sro177_g077780 0 0 0 0
Sro177_g077850 0 0 0 0
Sro177_g077870 0 0 0 0
Sro177_g077890 0 0 0 0
Sro177_g077910 0 0 0 0
Sro1781_g297090 0 0 0 0
Sro1781_g297100 0 0 0 0
Sro1782_g297140 0 0 0 0
Sro1783_g297220 0 0 0 0
Sro1783_g297230 0 0 0 0
Sro1784_g297350 0 0 0 0
Sro1784_g297360 0 0 0 0
Sro1785_g297370 0 0 0 0
Sro1785_g297390 0 0 0 0
Sro1786_g297410 0 0 0 0
Sro1787_g297540 0 0 0 0
Sro1788_g297560 0 0 0 0
Sro1789_g297690 0 0 0 0
Sro178_g078050 0 0 0 0
Sro178_g078150 0 0 0 0
Sro178_g078160 0 0 0 0
Sro1790_g297700 0 0 0 0
Sro1790_g297710 0 0 0 0
Sro1792_g297810 0 0 0 0
Sro1792_g297870 0 0 0 0
Sro1792_g297900 0 0 0 0
Sro1794_g297930 0 0 0 0
Sro1794_g297960 0 0 0 0
Sro1794_g297990 0 0 0 0
Sro1795_g298000 0 0 0 0
Sro1797_g298180 0 0 0 0
Sro1797_g298210 0 0 0 0
Sro1798_g298240 0 0 0 0
Sro1798_g298300 0 0 0 0
Sro1798_g298310 0 0 0 0
Sro1799_g298400 0 0 0 0
Sro1799_g298410 0 0 0 0
Sro179_g078370 1 0 0 1
Sro179_g078420 0 0 0 0
Sro179_g078480 0 0 0 0
Sro17_g012030 0 0 0 0
Sro17_g012090 0 0 0 0
Sro17_g012100 0 0 0 0
Sro17_g012120 0 0 0 0
Sro17_g012130 0 0 0 0
Sro17_g012180 0 0 0 0
Sro17_g012200 0 0 0 0
Sro17_g012220 1 0 0 1
Sro17_g012230 0 0 0 0
Sro17_g012260 0 0 0 0
Sro17_g012290 0 0 0 0
Sro17_g012300 0 0 0 0
Sro17_g012310 0 0 0 0
Sro17_g012350 0 0 0 0
Sro17_g012360 0 0 0 0
Sro17_g012380 0 0 0 0
Sro17_g012390 0 0 0 0
Sro17_g012450 0 0 0 0
Sro17_g012520 0 0 0 0
Sro17_g012550 0 0 0 0
Sro17_g012600 0 0 0 0
Sro17_g012610 0 0 0 0
Sro17_g012640 0 0 0 0
Sro1800_g298430 0 0 0 0
Sro1800_g298450 0 0 0 0
Sro1801_g298480 0 0 0 0
Sro1802_g298540 0 0 0 0
Sro1802_g298580 0 0 0 0
Sro1804_g298680 0 0 0 0
Sro1805_g298810 0 0 0 0
Sro1807_g298950 0 0 0 0
Sro1809_g299030 0 0 0 0
Sro1809_g299060 0 0 0 0
Sro1809_g299070 0 0 0 0
Sro1809_g299080 0 0 0 0
Sro1809_g299100 0 0 0 0
Sro180_g078680 0 0 0 0
Sro180_g078710 0 0 0 0
Sro180_g078750 0 0 0 0
Sro180_g078840 0 0 0 0
Sro1810_g299140 0 0 0 0
Sro1811_g299200 0 0 0 0
Sro1811_g299240 0 0 0 0
Sro1812_g299260 0 0 0 0
Sro1814_g299330 0 0 0 0
Sro1814_g299360 0 0 0 0
Sro1817_g299520 0 0 0 0
Sro1817_g299540 0 0 0 0
Sro1818_g299580 0 0 0 0
Sro1819_g299620 0 0 0 0
Sro1819_g299670 0 0 0 0
Sro1819_g299690 0 0 0 0
Sro181_g079090 0 0 0 0
Sro181_g079100 0 0 0 0
Sro181_g079110 0 0 0 0
Sro181_g079170 0 0 0 0
Sro181_g079210 0 0 0 0
Sro181_g079220 0 0 0 0
Sro1822_g299780 0 0 0 0
Sro1822_g299850 0 0 0 0
Sro1823_g299870 0 0 0 0
Sro1824_g300000 0 0 0 0
Sro1825_g300080 0 0 0 0
Sro1826_g300150 0 0 0 0
Sro1828_g300180 0 0 0 0
Sro1828_g300210 0 0 0 0
Sro1829_g300230 0 0 0 0
Sro182_g079260 0 0 0 0
Sro182_g079270 0 0 0 0
Sro182_g079280 0 0 0 0
Sro182_g079300 0 0 0 0
Sro182_g079340 1 0 0 1
Sro182_g079350 0 0 0 0
Sro182_g079360 0 0 0 0
Sro182_g079410 0 0 0 0
Sro182_g079440 0 0 0 0
Sro182_g079460 0 0 0 0
Sro182_g079480 0 0 0 0
Sro1830_g300320 0 0 0 0
Sro1831_g300340 0 0 0 0
Sro1831_g300370 0 0 0 0
Sro1831_g300390 0 0 0 0
Sro1835_g300560 0 0 0 0
Sro1836_g300640 0 0 0 0
Sro1836_g300670 0 0 0 0
Sro1836_g300700 0 0 0 0
Sro1837_g300710 0 0 0 0
Sro1837_g300720 0 0 0 0
Sro1837_g300740 0 0 0 0
Sro1837_g300750 0 0 0 0
Sro1838_g300790 0 0 0 0
Sro183_g079630 0 0 0 0
Sro183_g079640 0 0 0 0
Sro183_g079670 0 0 0 0
Sro183_g079690 0 0 0 0
Sro183_g079790 0 0 0 0
Sro1841_g300980 0 0 0 0
Sro1841_g300990 0 0 0 0
Sro1841_g301000 0 0 0 0
Sro1843_g301130 0 0 0 0
Sro1843_g301200 0 0 0 0
Sro1845_g301240 0 0 0 0
Sro1845_g301290 0 0 0 0
Sro1845_g301320 0 0 0 0
Sro1846_g301330 0 0 0 0
Sro1846_g301380 0 0 0 0
Sro1847_g301410 0 0 0 0
Sro1848_g301480 0 0 0 0
Sro1849_g301520 0 0 0 0
Sro184_g079980 0 0 0 0
Sro184_g080050 0 0 0 0
Sro1851_g301660 0 0 0 0
Sro1851_g301670 0 0 0 0
Sro1851_g301680 0 0 0 0
Sro1853_g301770 0 0 0 0
Sro1853_g301820 0 0 0 0
Sro1854_g301890 0 0 0 0
Sro1855_g301920 0 0 0 0
Sro1856_g302000 0 0 0 0
Sro185_g080300 0 0 0 0
Sro185_g080320 0 0 0 0
Sro185_g080350 0 0 0 0
Sro185_g080360 0 0 0 0
Sro185_g080370 0 0 0 0
Sro185_g080400 0 0 0 0
Sro185_g080410 0 0 0 0
Sro1860_g302110 0 0 0 0
Sro1862_g302240 0 0 0 0
Sro1862_g302260 0 0 0 0
Sro1863_g302300 0 0 0 0
Sro1865_g302440 0 0 0 0
Sro1866_g302510 0 0 0 0
Sro1869_g302640 0 0 0 0
Sro1869_g302670 0 0 0 0
Sro186_g080620 0 0 0 0
Sro186_g080680 0 0 0 0
Sro186_g080720 0 0 0 0
Sro186_g080800 0 0 0 0
Sro1870_g302730 0 0 0 0
Sro1872_g302820 0 0 0 0
Sro1873_g302890 0 0 0 0
Sro1873_g302910 0 0 0 0
Sro1877_g303090 0 0 0 0
Sro1877_g303100 0 0 0 0
Sro187_g080890 0 0 0 0
Sro187_g080970 0 0 0 0
Sro187_g081020 0 0 0 0
Sro187_g081030 0 0 0 0
Sro187_g081050 0 0 0 0
Sro1880_g303180 0 0 0 0
Sro1880_g303200 0 0 0 0
Sro1880_g303230 0 0 0 0
Sro1880_g303240 0 0 0 0
Sro1881_g303290 0 0 0 0
Sro1882_g303360 0 0 0 0
Sro1882_g303390 0 0 0 0
Sro1882_g303400 0 0 0 0
Sro1883_g303430 0 0 0 0
Sro1883_g303450 0 0 0 0
Sro1883_g303460 0 0 0 0
Sro1888_g303610 0 0 0 0
Sro188_g081080 0 0 0 0
Sro188_g081110 0 0 0 0
Sro188_g081160 0 0 0 0
Sro188_g081180 0 0 0 0
Sro188_g081340 0 0 0 0
Sro1890_g303690 0 0 0 0
Sro1890_g303700 0 0 0 0
Sro1890_g303720 0 0 0 0
Sro1890_g303740 0 0 0 0
Sro1891_g303820 0 0 0 0
Sro1892_g303860 0 0 0 0
Sro1893_g303890 0 0 0 0
Sro1895_g304000 0 0 0 0
Sro1895_g304010 0 0 0 0
Sro1896_g304030 0 0 0 0
Sro1897_g304060 0 0 0 0
Sro1897_g304070 0 0 0 0
Sro1899_g304200 0 0 0 0
Sro189_g081410 0 0 0 0
Sro189_g081470 0 0 0 0
Sro189_g081490 0 0 0 0
Sro189_g081550 0 0 0 0
Sro189_g081580 0 0 0 0
Sro189_g081590 0 0 0 0
Sro189_g081600 0 0 0 0
Sro18_g012660 0 0 0 0
Sro18_g012720 0 0 0 0
Sro18_g012740 0 0 0 0
Sro18_g012810 0 0 0 0
Sro18_g012850 0 0 0 0
Sro18_g012910 0 0 0 0
Sro18_g012920 0 0 0 0
Sro18_g012930 0 0 0 0
Sro18_g012980 0 0 0 0
Sro18_g013070 0 0 0 0
Sro18_g013120 0 0 0 0
Sro18_g013140 0 0 0 0
Sro1902_g304400 0 0 0 0
Sro1902_g304460 0 0 0 0
Sro1902_g304480 0 0 0 0
Sro1902_g304500 0 0 0 0
Sro1903_g304520 1 0 0 1
Sro1903_g304530 0 0 0 0
Sro1904_g304550 0 0 0 0
Sro1906_g304600 0 0 0 0
Sro1906_g304640 0 0 0 0
Sro1908_g304720 0 0 0 0
Sro1908_g304750 0 0 0 0
Sro1909_g304780 0 0 0 0
Sro1909_g304800 0 0 0 0
Sro190_g081770 0 0 0 0
Sro190_g081800 0 0 0 0
Sro190_g081880 0 0 0 0
Sro190_g081940 0 0 0 0
Sro190_g081960 0 0 0 0
Sro190_g081970 0 0 0 0
Sro190_g082010 0 0 0 0
Sro190_g082030 0 0 0 0
Sro1910_g304880 0 0 0 0
Sro1914_g305050 0 0 0 0
Sro1915_g305110 0 0 0 0
Sro1915_g305130 0 0 0 0
Sro1915_g305170 0 0 0 0
Sro1917_g305330 0 0 0 0
Sro1918_g305390 0 0 0 0
Sro1918_g305400 0 0 0 0
Sro191_g082100 0 0 0 0
Sro191_g082150 0 0 0 0
Sro191_g082170 0 0 0 0
Sro191_g082180 0 0 0 0
Sro191_g082200 0 0 0 0
Sro191_g082330 0 0 0 0
Sro191_g082390 0 0 0 0
Sro1920_g305490 0 0 0 0
Sro1920_g305520 0 0 0 0
Sro1921_g305530 0 0 0 0
Sro1924_g305690 0 0 0 0
Sro1924_g305730 0 0 0 0
Sro1925_g305800 0 0 0 0
Sro1926_g305880 0 0 0 0
Sro1926_g305900 0 0 0 0
Sro1926_g305920 0 0 0 0
Sro1927_g305940 0 0 0 0
Sro1929_g306070 0 0 0 0
Sro192_g082420 0 0 0 0
Sro192_g082540 0 0 0 0
Sro1932_g306190 0 0 0 0
Sro1932_g306200 0 0 0 0
Sro1933_g306210 0 0 0 0
Sro1933_g306260 0 0 0 0
Sro1934_g306300 0 0 0 0
Sro1934_g306330 0 0 0 0
Sro1938_g306510 0 0 0 0
Sro1939_g306550 0 0 0 0
Sro1939_g306560 0 0 0 0
Sro193_g082590 0 0 0 0
Sro1942_g306720 0 0 0 0
Sro1942_g306730 0 0 0 0
Sro1944_g306930 0 0 0 0
Sro1945_g306970 0 0 0 0
Sro1946_g307010 0 0 0 0
Sro1946_g307020 0 0 0 0
Sro1947_g307100 0 0 0 0
Sro1947_g307180 0 0 0 0
Sro1948_g307240 0 0 0 0
Sro1948_g307260 0 0 0 0
Sro1949_g307320 0 0 0 0
Sro194_g082780 0 0 0 0
Sro194_g082790 0 0 0 0
Sro194_g082800 0 0 0 0
Sro194_g082840 0 0 0 0
Sro194_g082860 0 0 0 0
Sro194_g082870 0 0 0 0
Sro194_g082940 0 0 0 0
Sro194_g082950 0 0 0 0
Sro194_g082980 0 0 0 0
Sro194_g083010 0 0 0 0
Sro194_g083030 0 0 0 0
Sro1953_g307530 0 0 0 0
Sro1953_g307540 0 0 0 0
Sro1953_g307570 0 0 0 0
Sro1954_g307600 0 0 0 0
Sro1955_g307670 0 0 0 0
Sro1955_g307680 0 0 0 0
Sro1957_g307780 0 0 0 0
Sro1958_g307850 0 0 0 0
Sro1959_g307960 0 0 0 0
Sro1959_g307980 0 0 0 0
Sro195_g083110 0 0 0 0
Sro195_g083210 0 0 0 0
Sro195_g083300 0 0 0 0
Sro195_g083310 0 0 0 0
Sro1963_g308150 0 0 0 0
Sro1967_g308340 0 0 0 0
Sro1967_g308360 0 0 0 0
Sro1967_g308370 0 0 0 0
Sro1967_g308380 0 0 0 0
Sro1968_g308390 0 0 0 0
Sro1968_g308410 0 0 0 0
Sro1968_g308440 0 0 0 0
Sro1969_g308490 0 0 0 0
Sro196_g083430 0 0 0 0
Sro196_g083440 0 0 0 0
Sro196_g083480 0 0 0 0
Sro196_g083490 0 0 0 0
Sro196_g083540 0 0 0 0
Sro196_g083570 0 0 0 0
Sro196_g083670 0 0 0 0
Sro1970_g308530 0 0 0 0
Sro1971_g308590 0 0 0 0
Sro1971_g308600 0 0 0 0
Sro1974_g308750 0 0 0 0
Sro1975_g308790 0 0 0 0
Sro1975_g308830 0 0 0 0
Sro1976_g308840 0 0 0 0
Sro1976_g308860 0 0 0 0
Sro1977_g308960 0 0 0 0
Sro1977_g308970 0 0 0 0
Sro1977_g308980 0 0 0 0
Sro1978_g309000 0 0 0 0
Sro1979_g309090 0 0 0 0
Sro1979_g309100 0 0 0 0
Sro197_g083720 0 0 0 0
Sro197_g083920 0 0 0 0
Sro1983_g309230 0 0 0 0
Sro1983_g309270 0 0 0 0
Sro1985_g309450 0 0 0 0
Sro1987_g309610 0 0 0 0
Sro1988_g309650 0 0 0 0
Sro1988_g309660 0 0 0 0
Sro198_g084060 0 0 0 0
Sro198_g084130 0 0 0 0
Sro198_g084160 0 0 0 0
Sro1990_g309720 0 0 0 0
Sro1990_g309750 0 0 0 0
Sro1991_g309780 0 0 0 0
Sro1991_g309790 0 0 0 0
Sro1993_g309890 0 0 0 0
Sro1993_g309910 0 0 0 0
Sro1993_g309920 0 0 0 0
Sro1993_g309940 0 0 0 0
Sro1997_g310100 0 0 0 0
Sro1999_g310170 0 0 0 0
Sro1999_g310180 0 0 0 0
Sro199_g084380 0 0 0 0
Sro199_g084390 0 0 0 0
Sro199_g084410 0 0 0 0
Sro199_g084440 0 0 0 0
Sro199_g084470 0 0 0 0
Sro199_g084520 0 0 0 0
Sro19_g013210 0 0 0 0
Sro19_g013220 0 0 0 0
Sro19_g013230 0 0 0 0
Sro19_g013280 0 0 0 0
Sro19_g013390 1 0 0 1
Sro19_g013400 0 0 0 0
Sro19_g013490 0 0 0 0
Sro19_g013510 0 0 0 0
Sro19_g013520 0 0 0 0
Sro19_g013550 0 0 0 0
Sro19_g013600 0 0 0 0
Sro19_g013640 0 0 0 0
Sro19_g013650 0 0 0 0
Sro19_g013660 0 0 0 0
Sro19_g013700 0 0 0 0
Sro1_g000100 1 0 1 0
Sro1_g000120 0 0 0 0
Sro1_g000130 0 0 0 0
Sro1_g000240 0 0 0 0
Sro1_g000370 0 0 0 0
Sro1_g000420 0 0 0 0
Sro1_g000480 0 0 0 0
Sro1_g000550 0 0 0 0
Sro1_g000640 0 0 0 0
Sro1_g000730 0 0 0 0
Sro1_g000780 0 0 0 0
Sro1_g000820 0 0 0 0
Sro1_g000840 0 0 0 0
Sro1_g000990 0 0 0 0
Sro1_g001010 0 0 0 0
Sro1_g001030 0 0 0 0
Sro1_g001050 0 0 0 0
Sro1_g001060 0 0 0 0
Sro2003_g310370 0 0 0 0
Sro2005_g310500 0 0 0 0
Sro2005_g310530 0 0 0 0
Sro2009_g310690 0 0 0 0
Sro200_g084600 0 0 0 0
Sro200_g084610 0 0 0 0
Sro200_g084630 0 0 0 0
Sro200_g084640 0 0 0 0
Sro200_g084680 0 0 0 0
Sro200_g084690 0 0 0 0
Sro200_g084710 0 0 0 0
Sro200_g084740 0 0 0 0
Sro200_g084750 0 0 0 0
Sro200_g084770 0 0 0 0
Sro200_g084900 0 0 0 0
Sro200_g084910 0 0 0 0
Sro2010_g310790 0 0 0 0
Sro2013_g310990 0 0 0 0
Sro2014_g311010 0 0 0 0
Sro2014_g311020 0 0 0 0
Sro2015_g311060 0 0 0 0
Sro2015_g311090 0 0 0 0
Sro2016_g311130 0 0 0 0
Sro2016_g311140 0 0 0 0
Sro2018_g311210 0 0 0 0
Sro2018_g311220 0 0 0 0
Sro2018_g311230 0 0 0 0
Sro201_g084960 0 0 0 0
Sro201_g085000 0 0 0 0
Sro201_g085010 0 0 0 0
Sro201_g085210 0 0 0 0
Sro201_g085260 0 0 0 0
Sro2020_g311370 0 0 0 0
Sro2021_g311410 0 0 0 0
Sro2021_g311430 0 0 0 0
Sro2021_g311440 0 0 0 0
Sro2022_g311480 0 0 0 0
Sro2024_g311590 0 0 0 0
Sro2024_g311620 0 0 0 0
Sro2025_g311650 0 0 0 0
Sro2027_g311720 0 0 0 0
Sro2027_g311740 0 0 0 0
Sro202_g085270 0 0 0 0
Sro202_g085350 0 0 0 0
Sro202_g085370 0 0 0 0
Sro202_g085440 0 0 0 0
Sro202_g085450 0 0 0 0
Sro202_g085520 0 0 0 0
Sro2030_g311810 0 0 0 0
Sro2032_g311910 0 0 0 0
Sro2034_g311960 0 0 0 0
Sro2034_g312020 0 0 0 0
Sro2038_g312120 0 0 0 0
Sro203_g085550 0 0 0 0
Sro203_g085600 0 0 0 0
Sro203_g085610 0 0 0 0
Sro203_g085620 0 0 0 0
Sro203_g085630 0 0 0 0
Sro203_g085650 0 0 0 0
Sro203_g085660 0 0 0 0
Sro203_g085700 0 0 0 0
Sro203_g085720 0 0 0 0
Sro2042_g312300 0 0 0 0
Sro2044_g312350 0 0 0 0
Sro2044_g312360 0 0 0 0
Sro2044_g312380 0 0 0 0
Sro2044_g312410 0 0 0 0
Sro2045_g312430 0 0 0 0
Sro2045_g312450 0 0 0 0
Sro2049_g312510 0 0 0 0
Sro2049_g312550 0 0 0 0
Sro204_g085760 0 0 0 0
Sro204_g085890 0 0 0 0
Sro204_g085910 0 0 0 0
Sro204_g085930 0 0 0 0
Sro204_g085960 0 0 0 0
Sro2053_g312660 0 0 0 0
Sro2054_g312760 0 0 0 0
Sro205_g086070 0 0 0 0
Sro205_g086110 0 0 0 0
Sro205_g086130 0 0 0 0
Sro205_g086180 0 0 0 0
Sro205_g086210 0 0 0 0
Sro205_g086240 0 0 0 0
Sro205_g086260 0 0 0 0
Sro205_g086290 0 0 0 0
Sro205_g086390 0 0 0 0
Sro2061_g313000 0 0 0 0
Sro2062_g313040 0 0 0 0
Sro2062_g313050 0 0 0 0
Sro2062_g313060 0 0 0 0
Sro2062_g313070 0 0 0 0
Sro2064_g313140 0 0 0 0
Sro2064_g313170 0 0 0 0
Sro2064_g313180 0 0 0 0
Sro2065_g313200 0 0 0 0
Sro2065_g313230 0 0 0 0
Sro2066_g313280 0 0 0 0
Sro2068_g313320 0 0 0 0
Sro2068_g313340 0 0 0 0
Sro206_g086480 0 0 0 0
Sro206_g086520 0 0 0 0
Sro206_g086680 0 0 0 0
Sro206_g086700 0 0 0 0
Sro2072_g313460 0 0 0 0
Sro2074_g313510 0 0 0 0
Sro2077_g313600 0 0 0 0
Sro2077_g313620 0 0 0 0
Sro2078_g313690 0 0 0 0
Sro207_g086810 0 0 0 0
Sro207_g086820 0 0 0 0
Sro207_g086880 0 0 0 0
Sro207_g086910 0 0 0 0
Sro207_g086930 0 0 0 0
Sro207_g086950 0 0 0 0
Sro207_g086960 0 0 0 0
Sro207_g086990 0 0 0 0
Sro2080_g313700 0 0 0 0
Sro2080_g313720 0 0 0 0
Sro2085_g313800 0 0 0 0
Sro2085_g313820 0 0 0 0
