padjScreen t15 t1 t3
Sro3728_g350670 0 0 0 0
Sro372_g128730 0 0 0 0
Sro372_g128860 0 0 0 0
Sro373_g128960 0 0 0 0
Sro374_g129170 0 0 0 0
Sro374_g129210 0 0 0 0
Sro374_g129240 0 0 0 0
Sro374_g129310 0 0 0 0
Sro374_g129350 0 0 0 0
Sro3755_g350820 1 0 0 1
Sro375_g129450 0 0 0 0
Sro375_g129460 0 0 0 0
Sro375_g129540 0 0 0 0
Sro3765_g350910 0 0 0 0
Sro3765_g350930 0 0 0 0
Sro376_g129640 0 0 0 0
Sro376_g129750 0 0 0 0
Sro378_g130200 0 0 0 0
Sro378_g130260 0 0 0 0
Sro378_g130290 0 0 0 0
Sro3792_g351060 0 0 0 0
Sro37_g023180 0 0 0 0
Sro37_g023360 0 0 0 0
Sro37_g023380 0 0 0 0
Sro380_g130660 0 0 0 0
Sro3814_g351260 0 0 0 0
Sro381_g130760 0 0 0 0
Sro381_g130780 0 0 0 0
Sro3838_g351360 0 0 0 0
Sro383_g131310 0 0 0 0
Sro383_g131340 0 0 0 0
Sro384_g131490 0 0 0 0
Sro384_g131540 0 0 0 0
Sro385_g131600 0 0 0 0
Sro385_g131690 0 0 0 0
Sro3864_g351530 0 0 0 0
Sro3868_g351570 0 0 0 0
Sro386_g131830 0 0 0 0
Sro3870_g351610 0 0 0 0
Sro3881_g351650 0 0 0 0
Sro388_g132390 0 0 0 0
Sro38_g023800 0 0 0 0
Sro390_g132730 0 0 0 0
Sro390_g132910 0 0 0 0
Sro390_g132960 0 0 0 0
Sro391_g133210 0 0 0 0
Sro392_g133320 0 0 0 0
Sro392_g133370 0 0 0 0
Sro392_g133420 0 0 0 0
Sro392_g133450 0 0 0 0
Sro3934_g351960 0 0 0 0
Sro393_g133530 0 0 0 0
Sro393_g133540 0 0 0 0
Sro393_g133680 0 0 0 0
Sro3944_g352060 0 0 0 0
Sro3948_g352100 0 0 0 0
Sro3955_g352150 0 0 0 0
Sro397_g134410 0 0 0 0
Sro397_g134530 0 0 0 0
Sro398_g134590 0 0 0 0
Sro398_g134600 0 0 0 0
Sro398_g134610 0 0 0 0
Sro3995_g352400 0 0 0 0
Sro399_g134830 0 0 0 0
Sro39_g024090 0 0 0 0
Sro39_g024100 0 0 0 0
Sro39_g024200 0 0 0 0
Sro39_g024340 0 0 0 0
Sro3_g002120 0 0 0 0
Sro3_g002390 0 0 0 0
Sro3_g002640 0 0 0 0
Sro3_g002660 0 0 0 0
Sro3_g002890 0 0 0 0
Sro400_g135160 0 0 0 0
Sro401_g135340 0 0 0 0
Sro401_g135360 0 0 0 0
Sro4026_g352580 0 0 0 0
Sro4026_g352590 0 0 0 0
Sro402_g135380 0 0 0 0
Sro402_g135390 0 0 0 0
Sro402_g135440 0 0 0 0
Sro402_g135490 0 0 0 0
Sro403_g135600 0 0 0 0
Sro403_g135670 0 0 0 0
Sro403_g135690 0 0 0 0
Sro403_g135700 0 0 0 0
Sro403_g135760 0 0 0 0
Sro4051_g352680 0 0 0 0
Sro405_g136140 0 0 0 0
Sro405_g136290 0 0 0 0
Sro4076_g352760 0 0 0 0
Sro407_g136560 0 0 0 0
Sro407_g136580 0 0 0 0
Sro407_g136730 0 0 0 0
Sro408_g136810 0 0 0 0
Sro408_g136830 0 0 0 0
Sro408_g136900 0 0 0 0
Sro408_g136930 0 0 0 0
Sro409_g137260 0 0 0 0
Sro40_g024410 0 0 0 0
Sro40_g024450 0 0 0 0
Sro40_g024550 0 0 0 0
Sro4104_g352900 0 0 0 0
Sro4105_g352910 0 0 0 0
Sro4106_g352930 0 0 0 0
Sro410_g137340 0 0 0 0
Sro411_g137550 1 0 0 1
Sro411_g137560 0 0 0 0
Sro412_g137770 0 0 0 0
Sro412_g137940 0 0 0 0
Sro412_g137990 0 0 0 0
Sro413_g138020 0 0 0 0
Sro413_g138040 0 0 0 0
Sro413_g138130 0 0 0 0
Sro413_g138150 0 0 0 0
Sro413_g138180 0 0 0 0
Sro415_g138520 0 0 0 0
Sro4189_g353320 0 0 0 0
Sro4191_g353330 0 0 0 0
Sro419_g139070 0 0 0 0
Sro419_g139110 0 0 0 0
Sro41_g025000 0 0 0 0
Sro4207_g353380 0 0 0 0
Sro420_g139220 0 0 0 0
Sro421_g139560 0 0 0 0
Sro4227_g353450 0 0 0 0
Sro424_g139950 0 0 0 0
Sro424_g139980 0 0 0 0
Sro426_g140300 0 0 0 0
Sro426_g140340 0 0 0 0
Sro426_g140360 0 0 0 0
Sro426_g140540 0 0 0 0
Sro427_g140620 0 0 0 0
Sro427_g140650 0 0 0 0
Sro427_g140670 0 0 0 0
Sro428_g140850 0 0 0 0
Sro428_g140890 0 0 0 0
Sro429_g141030 0 0 0 0
Sro42_g025420 0 0 0 0
Sro42_g025710 0 0 0 0
Sro4308_g353700 0 0 0 0
Sro430_g141370 0 0 0 0
Sro4319_g353710 0 0 0 0
Sro431_g141420 0 0 0 0
Sro431_g141480 0 0 0 0
Sro431_g141490 0 0 0 0
Sro434_g141980 0 0 0 0
Sro434_g142170 0 0 0 0
Sro4357_g353820 0 0 0 0
Sro436_g142620 0 0 0 0
Sro436_g142700 0 0 0 0
Sro4381_g353870 0 0 0 0
Sro439_g143180 0 0 0 0
Sro439_g143190 0 0 0 0
Sro439_g143200 0 0 0 0
Sro439_g143320 0 0 0 0
Sro43_g026340 0 0 0 0
Sro440_g143540 0 0 0 0
Sro442_g143900 0 0 0 0
Sro444_g144350 0 0 0 0
Sro445_g144550 0 0 0 0
Sro446_g144690 0 0 0 0
Sro447_g144860 0 0 0 0
Sro447_g144900 0 0 0 0
Sro450_g145470 0 0 0 0
Sro450_g145540 0 0 0 0
Sro450_g145560 0 0 0 0
Sro450_g145610 0 0 0 0
Sro451_g145680 0 0 0 0
Sro451_g145780 0 0 0 0
Sro451_g145790 0 0 0 0
Sro452_g145900 0 0 0 0
Sro453_g146020 0 0 0 0
Sro453_g146180 0 0 0 0
Sro4545_g354210 0 0 0 0
Sro454_g146300 0 0 0 0
Sro454_g146430 0 0 0 0
Sro455_g146530 0 0 0 0
Sro455_g146560 0 0 0 0
Sro455_g146570 0 0 0 0
Sro456_g146620 0 0 0 0
Sro456_g146710 0 0 0 0
Sro4570_g354260 0 0 0 0
Sro457_g146820 0 0 0 0
Sro457_g146870 0 0 0 0
Sro4583_g354290 0 0 0 0
Sro459_g147370 0 0 0 0
Sro45_g027180 0 0 0 0
Sro460_g147410 0 0 0 0
Sro460_g147620 0 0 0 0
Sro4612_g354340 0 0 0 0
Sro461_g147710 0 0 0 0
Sro462_g147930 0 0 0 0
Sro462_g148080 0 0 0 0
Sro463_g148100 0 0 0 0
Sro463_g148140 0 0 0 0
Sro463_g148270 0 0 0 0
Sro4649_g354380 0 0 0 0
Sro464_g148430 0 0 0 0
Sro466_g148820 0 0 0 0
Sro4684_g354450 0 0 0 0
Sro468_g149060 0 0 0 0
Sro468_g149090 0 0 0 0
Sro469_g149260 0 0 0 0
Sro46_g027380 0 0 0 0
Sro46_g027470 0 0 0 0
Sro46_g027480 0 0 0 0
Sro46_g027490 0 0 0 0
Sro470_g149400 0 0 0 0
Sro470_g149440 0 0 0 0
Sro470_g149470 0 0 0 0
Sro472_g149860 0 0 0 0
Sro472_g149920 0 0 0 0
Sro472_g149960 0 0 0 0
Sro472_g150040 0 0 0 0
Sro473_g150070 0 0 0 0
Sro474_g150190 0 0 0 0
Sro475_g150500 0 0 0 0
Sro476_g150610 0 0 0 0
Sro477_g150690 0 0 0 0
Sro477_g150780 0 0 0 0
Sro477_g150890 0 0 0 0
Sro478_g150910 0 0 0 0
Sro478_g151090 0 0 0 0
Sro478_g151100 0 0 0 0
Sro479_g151160 0 0 0 0
Sro47_g027810 0 0 0 0
Sro47_g027950 0 0 0 0
Sro47_g027970 0 0 0 0
Sro480_g151440 0 0 0 0
Sro481_g151500 0 0 0 0
Sro481_g151560 0 0 0 0
Sro482_g151750 0 0 0 0
Sro482_g151770 0 0 0 0
Sro482_g151900 0 0 0 0
Sro483_g152150 0 0 0 0
Sro484_g152210 0 0 0 0
Sro484_g152250 0 0 0 0
Sro484_g152290 0 0 0 0
Sro484_g152340 0 0 0 0
Sro486_g152540 0 0 0 0
Sro486_g152600 0 0 0 0
Sro488_g153050 0 0 0 0
Sro489_g153330 0 0 0 0
Sro489_g153380 1 0 0 1
Sro48_g028230 0 0 0 0
Sro48_g028350 0 0 0 0
Sro490_g153580 0 0 0 0
Sro491_g153650 0 0 0 0
Sro492_g153890 0 0 0 0
Sro493_g154070 0 0 0 0
Sro493_g154080 0 0 0 0
Sro493_g154100 0 0 0 0
Sro494_g154290 0 0 0 0
Sro494_g154350 0 0 0 0
Sro494_g154370 0 0 0 0
Sro495_g154510 0 0 0 0
Sro495_g154520 0 0 0 0
Sro495_g154540 0 0 0 0
Sro496_g154600 0 0 0 0
Sro496_g154640 0 0 0 0
Sro497_g154750 0 0 0 0
Sro499_g155150 0 0 0 0
Sro49_g028510 0 0 0 0
Sro49_g028750 0 0 0 0
Sro49_g028770 0 0 0 0
Sro4_g003550 0 0 0 0
Sro4_g003640 0 0 0 0
Sro4_g003750 0 0 0 0
Sro502_g155540 0 0 0 0
Sro502_g155580 0 0 0 0
Sro502_g155590 0 0 0 0
Sro504_g156010 0 0 0 0
Sro505_g156070 0 0 0 0
Sro507_g156410 0 0 0 0
Sro507_g156540 0 0 0 0
Sro507_g156600 0 0 0 0
Sro508_g156750 0 0 0 0
Sro508_g156870 0 0 0 0
Sro509_g156930 0 0 0 0
Sro509_g156990 0 0 0 0
Sro509_g157030 0 0 0 0
Sro509_g157040 0 0 0 0
Sro50_g029110 0 0 0 0
Sro50_g029180 0 0 0 0
Sro510_g157150 0 0 0 0
Sro510_g157250 0 0 0 0
Sro510_g157270 0 0 0 0
Sro510_g157340 0 0 0 0
Sro511_g157500 0 0 0 0
Sro513_g157920 0 0 0 0
Sro514_g157960 0 0 0 0
Sro514_g158050 0 0 0 0
Sro514_g158170 0 0 0 0
Sro516_g158500 0 0 0 0
Sro517_g158610 0 0 0 0
Sro518_g158740 0 0 0 0
Sro518_g158770 0 0 0 0
Sro518_g158850 0 0 0 0
Sro518_g158870 0 0 0 0
Sro519_g158920 0 0 0 0
Sro51_chlor_g029510 0 0 0 0
Sro51_chlor_g030150 0 0 0 0
Sro51_chlor_g030310 0 0 0 0
Sro51_chlor_g030490 0 0 0 0
Sro51_chlor_g030590 0 0 0 0
Sro51_chlor_g030680 0 0 0 0
Sro51_chlor_g030740 0 0 0 0
Sro520_g159090 0 0 0 0
Sro520_g159150 0 0 0 0
Sro521_g159300 0 0 0 0
Sro521_g159430 0 0 0 0
Sro522_g159620 0 0 0 0
Sro525_g160120 0 0 0 0
Sro525_g160190 0 0 0 0
Sro526_g160260 0 0 0 0
Sro526_g160280 0 0 0 0
Sro527_g160630 0 0 0 0
Sro527_g160640 0 0 0 0
Sro527_g160690 0 0 0 0
Sro530_g161210 0 0 0 0
Sro530_g161300 0 0 0 0
Sro532_g161450 0 0 0 0
Sro532_g161520 0 0 0 0
Sro533_g161660 0 0 0 0
Sro534_g161830 0 0 0 0
Sro535_g161970 0 0 0 0
Sro536_g162120 0 0 0 0
Sro536_g162220 0 0 0 0
Sro537_g162330 0 0 0 0
Sro537_g162380 0 0 0 0
Sro537_g162390 0 0 0 0
Sro537_g162430 0 0 0 0
Sro538_g162610 0 0 0 0
Sro539_g162790 0 0 0 0
Sro53_g031380 0 0 0 0
Sro540_g162960 0 0 0 0
Sro540_g163000 0 0 0 0
Sro540_g163050 0 0 0 0
Sro541_g163260 0 0 0 0
Sro543_g163460 0 0 0 0
Sro543_g163480 0 0 0 0
Sro544_g163690 0 0 0 0
Sro544_g163750 0 0 0 0
Sro545_g163900 0 0 0 0
Sro547_g164220 0 0 0 0
Sro547_g164240 0 0 0 0
Sro54_g031810 0 0 0 0
Sro54_g031950 0 0 0 0
Sro54_g032100 0 0 0 0
Sro550_g164660 0 0 0 0
Sro550_g164740 0 0 0 0
Sro550_g164750 0 0 0 0
Sro551_g164830 0 0 0 0
Sro551_g164860 0 0 0 0
Sro554_g165450 0 0 0 0
Sro554_g165460 0 0 0 0
Sro554_g165480 0 0 0 0
Sro554_g165510 0 0 0 0
Sro555_g165740 0 0 0 0
Sro555_g165800 0 0 0 0
Sro556_g165880 0 0 0 0
Sro557_g166100 0 0 0 0
Sro557_g166150 0 0 0 0
Sro558_g166250 0 0 0 0
Sro558_g166360 0 0 0 0
Sro55_g032330 0 0 0 0
Sro55_g032430 0 0 0 0
Sro560_g166610 0 0 0 0
Sro560_g166630 0 0 0 0
Sro560_g166700 0 0 0 0
Sro561_g166830 0 0 0 0
Sro562_g166930 0 0 0 0
Sro562_g166950 0 0 0 0
Sro562_g167020 0 0 0 0
Sro562_g167030 0 0 0 0
Sro562_g167090 0 0 0 0
Sro562_g167130 0 0 0 0
Sro564_g167420 0 0 0 0
Sro565_g167500 0 0 0 0
Sro565_g167560 0 0 0 0
Sro566_g167830 0 0 0 0
Sro566_g167850 0 0 0 0
Sro566_g167870 0 0 0 0
Sro567_g168030 0 0 0 0
Sro568_g168110 0 0 0 0
Sro569_g168270 0 0 0 0
Sro56_g032630 0 0 0 0
Sro56_g032670 0 0 0 0
Sro56_g032810 0 0 0 0
Sro56_g032880 0 0 0 0
Sro56_g033060 0 0 0 0
Sro572_g168730 0 0 0 0
Sro572_g168830 0 0 0 0
Sro573_g168940 0 0 0 0
Sro575_g169400 0 0 0 0
Sro576_g169510 0 0 0 0
Sro577_g169660 0 0 0 0
Sro577_g169710 0 0 0 0
Sro579_g169900 0 0 0 0
Sro579_g169960 0 0 0 0
Sro57_g033120 0 0 0 0
Sro57_g033180 0 0 0 0
Sro57_g033410 0 0 0 0
Sro580_g170170 0 0 0 0
Sro581_g170350 0 0 0 0
Sro582_g170540 0 0 0 0
Sro583_g170610 0 0 0 0
Sro584_g170760 0 0 0 0
Sro584_g170780 0 0 0 0
Sro585_g171030 0 0 0 0
Sro587_g171300 0 0 0 0
Sro587_g171410 0 0 0 0
Sro589_g171850 0 0 0 0
Sro589_g171860 0 0 0 0
Sro58_g033950 0 0 0 0
Sro593_g172220 0 0 0 0
Sro593_g172280 0 0 0 0
Sro594_g172550 0 0 0 0
Sro595_g172680 0 0 0 0
Sro596_g172880 0 0 0 0
Sro598_g172990 0 0 0 0
Sro599_g173260 0 0 0 0
Sro599_g173330 0 0 0 0
Sro59_g033980 0 0 0 0
Sro59_g034060 0 0 0 0
Sro59_g034110 0 0 0 0
Sro59_g034130 0 0 0 0
Sro59_g034180 0 0 0 0
Sro59_g034440 0 0 0 0
Sro59_g034450 0 0 0 0
Sro5_g003980 0 0 0 0
Sro5_g004110 0 0 0 0
Sro5_g004500 0 0 0 0
Sro5_g004640 0 0 0 0
Sro5_g004800 0 0 0 0
Sro600_g173360 0 0 0 0
Sro601_g173460 0 0 0 0
Sro602_g173670 0 0 0 0
Sro602_g173700 0 0 0 0
Sro603_g173960 0 0 0 0
Sro604_g174110 0 0 0 0
Sro605_g174340 0 0 0 0
Sro605_g174360 0 0 0 0
Sro606_g174430 0 0 0 0
Sro608_g174880 0 0 0 0
Sro609_g174950 0 0 0 0
Sro60_g034500 0 0 0 0
Sro60_g034520 0 0 0 0
Sro60_g034640 0 0 0 0
Sro60_g034660 0 0 0 0
Sro610_g175200 0 0 0 0
Sro611_g175250 0 0 0 0
Sro611_g175290 0 0 0 0
Sro611_g175300 0 0 0 0
Sro611_g175310 0 0 0 0
Sro612_g175470 0 0 0 0
Sro612_g175480 0 0 0 0
Sro613_g175610 0 0 0 0
Sro615_g175860 0 0 0 0
Sro616_g175970 0 0 0 0
Sro619_g176380 0 0 0 0
Sro619_g176430 0 0 0 0
Sro619_g176550 0 0 0 0
Sro61_g034900 0 0 0 0
Sro61_g034910 0 0 0 0
Sro61_g035120 0 0 0 0
Sro620_g176560 0 0 0 0
Sro622_g176910 0 0 0 0
Sro622_g176920 0 0 0 0
Sro622_g176930 0 0 0 0
Sro623_g177120 0 0 0 0
Sro624_g177270 0 0 0 0
Sro624_g177360 0 0 0 0
Sro625_g177470 0 0 0 0
Sro625_g177640 0 0 0 0
Sro627_g177960 0 0 0 0
Sro628_g177990 0 0 0 0
Sro629_g178160 0 0 0 0
Sro62_g035300 0 0 0 0
Sro62_g035340 0 0 0 0
Sro62_g035420 0 0 0 0
Sro62_g035550 0 0 0 0
Sro62_g035600 0 0 0 0
Sro630_g178390 0 0 0 0
Sro631_g178420 0 0 0 0
Sro632_g178630 0 0 0 0
Sro633_g178770 0 0 0 0
Sro634_g179000 0 0 0 0
Sro637_g179450 0 0 0 0
Sro637_g179460 0 0 0 0
Sro638_g179540 0 0 0 0
Sro639_g179680 0 0 0 0
Sro639_g179710 0 0 0 0
Sro639_g179790 0 0 0 0
Sro639_g179820 0 0 0 0
Sro63_g035910 0 0 0 0
Sro63_g036060 0 0 0 0
Sro640_g179860 0 0 0 0
Sro640_g179910 0 0 0 0
Sro641_g179970 0 0 0 0
Sro642_g180180 0 0 0 0
Sro642_g180190 0 0 0 0
Sro644_g180560 0 0 0 0
Sro645_g180640 0 0 0 0
Sro646_g180700 0 0 0 0
Sro646_g180750 0 0 0 0
Sro647_g180840 0 0 0 0
Sro647_g180860 0 0 0 0
Sro649_g181260 0 0 0 0
Sro64_g036130 0 0 0 0
Sro64_g036280 0 0 0 0
Sro64_g036470 0 0 0 0
Sro650_g181350 0 0 0 0
Sro650_g181460 0 0 0 0
Sro650_g181470 0 0 0 0
Sro651_g181560 0 0 0 0
Sro652_g181690 0 0 0 0
Sro652_g181800 0 0 0 0
Sro652_g181820 0 0 0 0
Sro652_g181830 0 0 0 0
Sro655_g182230 0 0 0 0
Sro655_g182300 0 0 0 0
Sro656_g182480 0 0 0 0
Sro656_g182490 0 0 0 0
Sro657_g182570 0 0 0 0
Sro657_g182600 0 0 0 0
Sro65_g036700 0 0 0 0
Sro65_g036900 0 0 0 0
Sro660_g183010 0 0 0 0
Sro661_g183220 0 0 0 0
Sro663_g183490 0 0 0 0
Sro665_g183890 0 0 0 0
Sro667_g184100 0 0 0 0
Sro668_g184280 0 0 0 0
Sro668_g184430 0 0 0 0
Sro669_g184540 0 0 0 0
Sro669_g184560 0 0 0 0
Sro66_g037120 0 0 0 0
Sro672_g185120 0 0 0 0
Sro674_g185380 0 0 0 0
Sro675_g185430 0 0 0 0
Sro678_g185950 0 0 0 0
Sro67_g037560 0 0 0 0
Sro67_g037680 0 0 0 0
Sro67_g037760 0 0 0 0
Sro680_g186240 0 0 0 0
Sro680_g186290 0 0 0 0
Sro681_g186390 0 0 0 0
Sro684_g186780 0 0 0 0
Sro684_g186840 0 0 0 0
Sro687_g187270 0 0 0 0
Sro688_g187430 0 0 0 0
Sro689_g187490 0 0 0 0
Sro68_g037840 0 0 0 0
Sro68_g037860 0 0 0 0
Sro68_g037980 0 0 0 0
Sro68_g038000 0 0 0 0
Sro68_g038200 0 0 0 0
Sro68_g038240 0 0 0 0
Sro68_g038320 0 0 0 0
Sro690_g187570 0 0 0 0
Sro692_g188110 0 0 0 0
Sro693_g188250 0 0 0 0
Sro693_g188300 0 0 0 0
Sro693_g188400 0 0 0 0
Sro695_g188600 0 0 0 0
Sro698_g189270 0 0 0 0
Sro698_g189280 0 0 0 0
Sro698_g189330 0 0 0 0
Sro69_g038370 0 0 0 0
Sro69_g038400 0 0 0 0
Sro69_g038580 0 0 0 0
Sro6_g004860 0 0 0 0
Sro6_g005040 0 0 0 0
Sro6_g005090 0 0 0 0
Sro6_g005570 0 0 0 0
Sro700_g189570 0 0 0 0
Sro700_g189610 0 0 0 0
Sro701_g189730 0 0 0 0
Sro702_g189870 0 0 0 0
Sro702_g189940 0 0 0 0
Sro702_g189950 0 0 0 0
Sro702_g190010 0 0 0 0
Sro704_g190200 0 0 0 0
Sro704_g190210 0 0 0 0
Sro707_g190530 0 0 0 0
Sro707_g190590 0 0 0 0
Sro70_g038810 0 0 0 0
Sro70_g038880 0 0 0 0
Sro70_g039100 0 0 0 0
Sro70_g039110 0 0 0 0
Sro70_g039190 0 0 0 0
Sro710_g191040 0 0 0 0
Sro710_g191140 0 0 0 0
Sro711_g191270 0 0 0 0
Sro712_g191310 0 0 0 0
Sro712_g191350 0 0 0 0
Sro712_g191420 0 0 0 0
Sro713_g191590 0 0 0 0
Sro716_g191920 0 0 0 0
Sro717_g192070 0 0 0 0
Sro719_g192420 0 0 0 0
Sro719_g192430 0 0 0 0
Sro71_g039270 0 0 0 0
Sro71_g039580 0 0 0 0
Sro720_g192470 0 0 0 0
Sro720_g192560 0 0 0 0
Sro721_g192730 0 0 0 0
Sro721_g192780 0 0 0 0
Sro722_g192850 0 0 0 0
Sro722_g192860 0 0 0 0
Sro725_g193250 0 0 0 0
Sro725_g193260 0 0 0 0
Sro725_g193270 0 0 0 0
Sro725_g193370 0 0 0 0
Sro725_g193410 0 0 0 0
Sro726_g193440 0 0 0 0
Sro727_g193660 0 0 0 0
Sro729_g193770 0 0 0 0
Sro72_g039720 0 0 0 0
Sro72_g039800 0 0 0 0
Sro72_g039960 0 0 0 0
Sro72_g040120 0 0 0 0
Sro730_g193980 0 0 0 0
Sro730_g194060 0 0 0 0
Sro731_g194150 0 0 0 0
Sro731_g194190 0 0 0 0
Sro731_g194270 0 0 0 0
Sro731_g194280 0 0 0 0
Sro731_g194300 0 0 0 0
Sro732_g194460 0 0 0 0
Sro733_g194500 0 0 0 0
Sro734_g194710 0 0 0 0
Sro734_g194750 0 0 0 0
Sro735_g194880 0 0 0 0
Sro739_g195360 0 0 0 0
Sro73_g040190 0 0 0 0
Sro73_g040380 0 0 0 0
Sro740_g195550 0 0 0 0
Sro740_g195610 0 0 0 0
Sro742_g195820 0 0 0 0
Sro742_g195850 0 0 0 0
Sro742_g195870 0 0 0 0
Sro742_g195880 0 0 0 0
Sro743_g196020 0 0 0 0
Sro743_g196040 0 0 0 0
Sro744_g196290 0 0 0 0
Sro747_g196460 0 0 0 0
Sro749_g196750 0 0 0 0
Sro74_g040740 0 0 0 0
Sro74_g040770 0 0 0 0
Sro74_g040810 0 0 0 0
Sro74_g040900 0 0 0 0
Sro74_g040950 0 0 0 0
Sro750_g196920 0 0 0 0
Sro752_g197130 0 0 0 0
Sro752_g197170 0 0 0 0
Sro752_g197240 0 0 0 0
Sro754_g197500 0 0 0 0
Sro755_g197570 0 0 0 0
Sro755_g197600 0 0 0 0
Sro756_g197800 0 0 0 0
Sro757_g197990 0 0 0 0
Sro759_g198150 0 0 0 0
Sro759_g198160 0 0 0 0
Sro759_g198200 0 0 0 0
Sro759_g198290 0 0 0 0
Sro760_g198440 0 0 0 0
Sro762_g198630 0 0 0 0
Sro762_g198660 0 0 0 0
Sro762_g198750 0 0 0 0
Sro763_g198810 0 0 0 0
Sro763_g198820 0 0 0 0
Sro764_g199120 0 0 0 0
Sro765_g199150 0 0 0 0
Sro766_g199280 0 0 0 0
Sro766_g199300 0 0 0 0
Sro766_g199310 0 0 0 0
Sro766_g199350 0 0 0 0
Sro767_g199440 0 0 0 0
Sro767_g199560 0 0 0 0
Sro768_g199610 0 0 0 0
Sro768_g199620 0 0 0 0
Sro768_g199670 0 0 0 0
Sro768_g199710 0 0 0 0
Sro768_g199720 0 0 0 0
Sro76_g041680 0 0 0 0
Sro76_g041700 0 0 0 0
Sro76_g041710 0 0 0 0
Sro76_g041750 0 0 0 0
Sro76_g041830 0 0 0 0
Sro770_g199900 0 0 0 0
Sro770_g199950 0 0 0 0
Sro770_g199980 0 0 0 0
Sro770_g200000 0 0 0 0
Sro771_g200150 0 0 0 0
Sro772_g200180 0 0 0 0
Sro772_g200310 0 0 0 0
Sro773_g200390 0 0 0 0
Sro773_g200400 0 0 0 0
Sro773_g200430 0 0 0 0
Sro773_g200550 0 0 0 0
Sro776_g200940 0 0 0 0
Sro779_g201300 0 0 0 0
Sro779_g201400 0 0 0 0
Sro77_g041870 0 0 0 0
Sro77_g042090 0 0 0 0
Sro780_g201430 0 0 0 0
Sro780_g201440 0 0 0 0
Sro781_g201510 0 0 0 0
Sro782_g201780 0 0 0 0
Sro783_g201880 0 0 0 0
Sro784_g201990 0 0 0 0
Sro784_g202050 0 0 0 0
Sro784_g202060 0 0 0 0
Sro787_g202340 0 0 0 0
Sro788_g202510 0 0 0 0
Sro789_g202710 0 0 0 0
Sro78_g042310 0 0 0 0
Sro78_g042320 0 0 0 0
Sro78_g042340 0 0 0 0
Sro78_g042390 0 0 0 0
Sro78_g042590 0 0 0 0
Sro791_g202990 0 0 0 0
Sro792_g203180 0 0 0 0
Sro793_g203280 0 0 0 0
Sro794_g203320 0 0 0 0
Sro794_g203370 0 0 0 0
Sro794_g203380 0 0 0 0
Sro795_g203570 0 0 0 0
Sro796_g203690 0 0 0 0
Sro796_g203740 0 0 0 0
Sro796_g203760 0 0 0 0
Sro796_g203780 0 0 0 0
Sro797_g203890 0 0 0 0
Sro797_g203910 0 0 0 0
Sro798_g203960 0 0 0 0
Sro79_g042690 0 0 0 0
Sro79_g042750 0 0 0 0
Sro79_g042770 0 0 0 0
Sro79_g042790 0 0 0 0
Sro79_g042900 0 0 0 0
Sro7_g005800 0 0 0 0
Sro7_g005950 0 0 0 0
Sro7_g005970 0 0 0 0
Sro7_g006220 0 0 0 0
Sro800_g204220 0 0 0 0
Sro800_g204290 0 0 0 0
Sro800_g204380 0 0 0 0
Sro801_g204430 0 0 0 0
Sro802_g204590 0 0 0 0
Sro802_g204600 0 0 0 0
Sro802_g204610 0 0 0 0
Sro802_g204740 0 0 0 0
Sro803_g204750 0 0 0 0
Sro803_g204770 0 0 0 0
Sro804_g204940 0 0 0 0
Sro807_g205250 0 0 0 0
Sro808_g205340 0 0 0 0
Sro808_g205390 0 0 0 0
Sro809_g205590 0 0 0 0
Sro809_g205600 0 0 0 0
Sro80_g043020 0 0 0 0
Sro80_g043110 0 0 0 0
Sro80_g043290 0 0 0 0
Sro813_g206170 0 0 0 0
Sro813_g206180 0 0 0 0
Sro813_g206210 0 0 0 0
Sro815_g206470 0 0 0 0
Sro815_g206580 0 0 0 0
Sro815_g206590 0 0 0 0
Sro816_g206630 0 0 0 0
Sro816_g206730 0 0 0 0
Sro816_g206740 0 0 0 0
Sro819_g207120 0 0 0 0
Sro819_g207160 0 0 0 0
Sro81_g043530 0 0 0 0
Sro81_g043630 0 0 0 0
Sro821_g207410 0 0 0 0
Sro822_g207490 0 0 0 0
Sro823_g207540 0 0 0 0
Sro827_g207860 0 0 0 0
Sro827_g207880 0 0 0 0
Sro827_g207890 0 0 0 0
Sro827_g207920 0 0 0 0
Sro828_g207930 0 0 0 0
Sro829_g208160 0 0 0 0
Sro82_g043850 0 0 0 0
Sro82_g043880 0 0 0 0
Sro82_g043960 0 0 0 0
Sro82_g043970 0 0 0 0
Sro831_g208350 0 0 0 0
Sro832_g208470 0 0 0 0
Sro833_g208570 0 0 0 0
Sro834_g208650 0 0 0 0
Sro834_g208680 0 0 0 0
Sro835_g208760 0 0 0 0
Sro835_g208840 0 0 0 0
Sro835_g208880 0 0 0 0
Sro835_g208910 0 0 0 0
Sro836_g209040 0 0 0 0
Sro836_g209080 0 0 0 0
Sro83_g044240 0 0 0 0
Sro840_g209370 0 0 0 0
Sro841_g209510 0 0 0 0
Sro845_g210000 0 0 0 0
Sro845_g210030 0 0 0 0
Sro846_g210100 0 0 0 0
Sro846_g210110 0 0 0 0
Sro846_g210190 0 0 0 0
Sro846_g210240 0 0 0 0
Sro847_g210300 0 0 0 0
Sro847_g210330 0 0 0 0
Sro847_g210340 0 0 0 0
Sro848_g210430 0 0 0 0
Sro849_g210560 0 0 0 0
Sro84_g044640 0 0 0 0
