t15 t1 t3
Sro137_g064430 0.818826879202187 -0.545688677926902 -2.50081723743201
Sro137_g064440 -0.941395480637577 -0.563712818776022 0.224492710073483
Sro137_g064450 -3.69440605418533 -0.17268318421541 1.77926245754443
Sro137_g064460 2.11292525562892 -4.22442035527252 0.191935330043345
Sro137_g064470 1.7703498559983 1.83032255095481 -0.437811499460333
Sro137_g064480 -0.871289055959696 -0.889148747213004 -2.84932981469428
Sro137_g064490 -0.615717554351752 0.15783908347407 -1.5260894909692
Sro137_g064500 -2.49929934570258 0.311937151699221 -2.60602293117352
Sro137_g064510 -3.57688651207904 1.02852264843441 -3.47560093413526
Sro137_g064520 0.971790468599684 -0.0645432576258851 -0.146484356186687
Sro137_g064530 0.169760244285452 -0.35380237889383 -0.595423357146274
Sro137_g064540 -0.0824358430683524 0.723549729197065 0.826348931195027
Sro137_g064550 0.733880763862306 -0.13466542317893 1.57064131270877
Sro137_g064560 -0.473446414680305 -0.30680765910137 0.143860664764063
Sro137_g064570 -0.690416097169319 0.102587951089619 3.82677870543418
Sro137_g064580 -0.0589777566855414 1.16168984559906 4.40493213972028
Sro1380_g267760 0.924492974284098 0.467258993934254 0.724102345460651
Sro1380_g267770 0.361901716074066 0.504365457964543 -0.169927715911699
Sro1380_g267780 0.455080099192795 0.826776725955253 1.76403937593922
Sro1380_g267790 0.524023568277053 0.347232521952768 0.382648870580478
Sro1380_g267800 0.801022395262873 -0.116311489586697 -0.647210114922093
Sro1380_g267810 0.741603237568045 0.652931095524824 0.402037816927358
Sro1381_g267820 -0.552236150955485 -0.42849045100924 -1.38408717258619
Sro1381_g267830 -0.232054533057241 1.73427084682172 0.336911074655045
Sro1381_g267840 -0.565672397906936 -0.220974375315712 1.97332900469009
Sro1381_g267850 -2.18355457616397 0.427063524371754 2.1740883742496
Sro1381_g267860 -3.10561366024132 -1.32408667557463 -0.51299147960084
Sro1381_g267880 0.343451185395328 1.29935135560919 0.440372651685776
Sro1381_g267890 -0.516151507033709 -2.27569884835301 -2.21942112697618
Sro1381_g267900 0.287261418020163 -2.43426081896919 -2.44309380998637
Sro1383_g267950 -0.100556753708707 0.484910920339016 1.22764426646147
Sro1383_g267960 -0.510311130028357 -1.3719327998366 1.71529595666993
Sro1383_g267990 -0.0185345078091522 0.417831772809232 -1.01025642485443
Sro1383_g268000 -2.10759917973501 2.46452681165775 -6.29456349556886
Sro1383_g268010 -0.950326092091261 -1.81728266945391 -1.60958598113957
Sro1383_g268020 -0.958506702398577 -0.378960599955318 -4.50407776017798
Sro1384_g268030 0.656996536006002 -3.2190946889854 0.580534321573097
Sro1384_g268040 -0.0920326744952737 -0.739296868283992 2.74246007474607
Sro1384_g268050 -0.119708477382708 1.23802291753024 1.28297848750912
Sro1384_g268060 -1.71222740801026 1.47119448610032 2.64951102372952
Sro1384_g268070 0.186583285510978 -0.052555361283568 -1.65490697730637
Sro1384_g268080 1.4004028013324 -1.04798347651366 1.20535482223328
Sro1384_g268090 -2.1641977604862 -0.568082774223202 2.02829289864131
Sro1384_g268100 0.0576256779232466 0.425105516932464 1.4431918607112
Sro1384_g268110 -0.416067493797584 0.320526355949774 -0.584931832985516
Sro1384_g268120 -1.00276772006113 0.919682624329451 0.8127781867145
Sro1384_g268130 0.390011565824581 0.459797306076585 0.248338158709187
Sro1384_g268140 0.107655228055382 -0.439331481711669 0.384484635215749
Sro1384_g268150 0.446234747870639 -0.347521195688267 0.696215323454515
Sro1384_g268160 1.21065036924946 0.100615435293691 -0.18324605906357
Sro1384_g268170 -1.25698426632808 -1.11305253938884 0.442733905672588
Sro1385_g268190 0.291924951366623 0.261710525430992 0.55764033229777
Sro1385_g268200 0.395687560020624 0.165523370818171 0.458946472336621
Sro1385_g268220 1.08165773582952 -5.22502630493221 -5.23707027191083
Sro1386_g268260 -3.2077808671983 1.68018716753735 0.931370409878311
Sro1386_g268270 -5.09597824914179 3.93726262401839 0.484155148025415
Sro1386_g268290 -0.302930307366022 -0.86739324075181 5.22026562633916
Sro1386_g268300 1.16055973670167 -1.01333760901736 -0.563400869072261
Sro1386_g268320 1.49064140242552 0.893122839624644 1.17274464591256
Sro1386_g268330 0.481070587041707 -4.54530116071459 0.138872993288365
Sro1387_g268360 -0.42014228176666 -0.366467608495164 -2.05965408641201
Sro1387_g268380 1.73126669945943 0.263363215395296 -1.07247324483848
Sro1387_g268390 0.52005834288135 1.4015489234869 2.5470636933463
Sro1388_g268430 -0.284364610486883 0.597201367837783 -2.08803647260328
Sro1388_g268440 -0.368746751398312 0.899356006502293 -1.12561518225625
Sro1388_g268450 0.783786909504014 0.391988150326654 1.14403680685179
Sro1388_g268470 -0.272888531829051 2.11313959152239 0.220895554747731
Sro1388_g268490 -0.665996396845515 0.76292149252752 -1.12673471914256
Sro1388_g268500 -0.324996732225291 -1.53890786047079 0.986490700090117
Sro1389_g268510 -2.35602722290758 0.461606884069924 -1.42039337681804
Sro1389_g268520 -0.607312989967318 -0.257131282737418 0.860039550159876
Sro1389_g268530 -0.4942326474208 0.400868657407591 0.868016771506954
Sro1389_g268540 -0.172281007940961 0.533638044882152 0.652374286301301
Sro1389_g268550 -0.00788132071284104 -0.518297270606202 -1.14042386820516
Sro1389_g268560 -1.07725173387923 -0.304061764208518 -0.684955745580795
Sro1389_g268570 0.335497407651831 0.133082467658492 2.30350788122774
Sro1389_g268580 -1.69224143181071 -0.837535860022434 -0.453493596563854
Sro1389_g268590 -0.999391657341566 0.00546515006254419 -0.177653525133392
Sro1389_g268600 0.0956593106384504 0.694937088480407 0.862239949725645
Sro138_g064590 -0.571487480911931 -0.779364251223548 -0.28708332809863
Sro138_g064600 -2.43464680980077 -1.7835610484653 -1.56408785878126
Sro138_g064610 1.06414549864222 -0.987445893087944 -1.14011002638299
Sro138_g064630 -0.874636163677451 -0.918401981231236 -1.03143772695344
Sro138_g064640 -0.775520030393387 -0.982940043752719 -0.771531448725466
Sro138_g064650 -0.398431603208735 -0.018936709005305 -0.486799105294509
Sro138_g064660 -0.198730218891987 -1.54539701660531 -0.647726426343246
Sro138_g064680 0.807573760720869 -2.28343159747334 -1.21165946256559
Sro138_g064690 1.37127488658736 1.30098219189981 -5.66734092289936
Sro138_g064700 -0.952431860756015 -0.986184465942433 0.0295012438541725
Sro138_g064710 -0.490316373443869 0.104485291728085 0.0254005080010927
Sro138_g064720 -0.640308496962293 -0.386250561073727 -1.10597876991311
Sro138_g064750 -0.508146317541069 -0.338340685426507 -1.53755016322088
Sro138_g064760 0.0991932128689051 -0.440802206823642 -1.30739910446685
Sro138_g064770 -0.419061545937926 -1.39639587445952 -0.242200299219142
Sro138_g064780 0.715242408544216 0.877924770486429 0.966955724415553
Sro138_g064790 -0.225104244336117 -0.42949769550139 -1.60603643630134
Sro138_g064800 -0.236493494145954 -0.332073629803862 -0.321264787535125
Sro138_g064810 -0.721869472954618 -1.57681214641023 -1.11342509056088
Sro138_g064820 -1.321229262287 -0.659514746667162 -0.884666899402844
Sro138_g064830 -0.313056771567298 -0.51298172641192 -0.0851782224976271
Sro138_g064840 -0.701551401037732 -0.780853815101233 -1.40980905336249
Sro138_g064870 -0.65129807199785 0.10106502961269 -1.30437824115716
Sro138_g064880 -0.13381294017896 -0.190031241822103 -1.62946207975252
Sro138_g064890 -0.659590277913633 -0.33477191943521 -1.46225755008423
Sro138_g064900 0.416790795098921 -0.0379021585275642 -1.16008405556425
Sro1390_g268610 -0.64547789501482 -0.703869282168697 -0.671978001285056
Sro1390_g268620 0.735661965740193 -0.415586103336443 -0.410554021300017
Sro1390_g268630 0.0792286716574405 -0.714669977699315 -0.450019949430289
Sro1390_g268640 1.3588711821105 -0.256855124735986 1.49044376668547
Sro1390_g268650 0.640469536155208 -0.395861951266922 -0.926391474880107
Sro1390_g268660 1.47175204873512 -0.1915921512352 0.258390926911733
Sro1390_g268670 -0.514658423233472 1.15260001990888 1.06165892989429
Sro1390_g268680 -0.140663266902575 -0.504534868805288 1.19309570081325
Sro1390_g268710 1.06571502735109 -2.78525204244243 2.08870382644015
Sro1390_g268720 -0.587142255843164 0.245258322095409 -0.999382821030096
Sro1391_g268730 0.56277667963765 0.600171678112615 1.07369747034111
Sro1391_g268740 -0.910000821491898 -1.38340399714264 -0.927513107442122
Sro1391_g268750 -2.03109973145734 0.532616947929206 -1.14333856702709
Sro1391_g268760 0.494714435882271 0.165289371128083 1.11136810139391
Sro1391_g268770 -0.666598035408943 0.289770401056036 -1.39919983185335
Sro1391_g268780 -0.741283461816538 0.71995906869052 1.93336379316866
Sro1392_g268790 0.473576544085549 -0.73590477313769 -0.895573994875259
Sro1392_g268800 2.91272546175825 0.45122436849504 1.02535254434944
Sro1392_g268810 0.295377362155943 -0.423565171583997 -0.790382554885793
Sro1392_g268820 0.0480431614554811 0.0683772840326703 -0.5729797996806
Sro1392_g268830 0.70868559224769 -0.866027390620619 -0.177275910444293
Sro1392_g268840 -1.77352952632627 -0.944063403470046 2.38228386794957
Sro1392_g268850 0.213692808417234 0.310799931132939 -1.56357825188722
Sro1392_g268860 -0.689899027608066 0.492034329813326 -0.308734987305561
Sro1392_g268880 -1.20382913719003 -0.299130978532808 0.698707489562969
Sro1392_g268890 0.37498552516971 -0.270013208048653 -0.262714482948957
Sro1394_g268900 -1.49390582913041 0.121763644423281 0.387363616988622
Sro1394_g268910 -0.992519226183205 0.255541901100267 0.386667378299861
Sro1394_g268920 0.500599000552732 -0.131660004084152 -3.23370877788365
Sro1394_g268930 -0.070131260198428 -0.563386719870689 -1.36671694455851
Sro1394_g268940 -0.361462716672066 0.13463216167437 -0.754153369227077
Sro1394_g268950 0.0908053303880367 -0.48968222905525 -0.370577342851636
Sro1394_g268960 0.568894716125117 0.088713774541424 -0.823335430676163
Sro1395_g269010 0.37960254238097 0.662980927424196 1.21865571780955
Sro1395_g269050 0.294048200806499 0.412277454264646 1.31437033798506
Sro1395_g269060 -3.73037631661315 -0.180887216187059 1.64331063480095
Sro1395_g269070 0.0163543923128816 0.168426175015583 1.75633033100083
Sro1395_g269090 -0.93481008142481 -0.252890520562633 0.925528688315261
Sro1395_g269100 -0.38754390283016 -0.124713728461656 -0.296473452889089
Sro1395_g269110 0.217431911058771 -0.178759430425634 0.0621949126185387
Sro1395_g269120 -0.00780189523636539 0.441076168610475 0.846203547782549
Sro1396_g269130 0.156026813240586 0.205075110866803 -0.978594952146267
Sro1397_g269160 0.0294409778116463 0.779471378219734 -0.213347530834748
Sro1397_g269170 -1.33135505094057 -0.0652306324579862 1.76763513165831
Sro1397_g269180 -1.92743568503826 -0.707297309428207 -0.290206938042636
Sro1397_g269190 -1.98130282025696 0.747850398313661 -2.28003290004577
Sro1398_g269220 -1.5532432868063 -0.344817599410209 -0.248666443986953
Sro1398_g269250 0.321343514418969 -0.116139386430834 1.4754622109145
Sro1398_g269260 0.875226991765214 0.795954446056011 1.04462033229813
Sro1398_g269270 0.576500307206413 0.40233792858728 1.58667276714679
Sro1398_g269280 0.406993618364203 0.306066814034776 -0.95460089151153
Sro1398_g269310 -3.85516468421281 -0.540671190558521 3.74928952729572
Sro1398_g269320 0.4144352741455 -0.411373514392423 0.993894846786812
Sro1399_g269330 0.380215846165772 -0.910403926419647 -3.46747169134002
Sro1399_g269340 -0.316282025950729 0.313725943908144 -0.80035176342102
Sro1399_g269350 0.00129966050123922 -0.332144912349728 -0.955185636540074
Sro1399_g269360 -0.118957089393012 0.138876032305378 0.274805404482307
Sro139_g064910 -1.81207206980132 -1.23309156557895 -5.5784273672417
Sro139_g064920 -1.93980754608174 -0.104490353819115 3.06163528896725
Sro139_g064930 0.125270422401059 0.725654179258491 0.94243993042513
Sro139_g064990 -0.341753942652551 0.0267582369681396 -0.277883356987802
Sro139_g065000 -0.375253004500193 -0.911761926044414 1.05388975636803
Sro139_g065010 0.699631906709194 -1.43676107808513 -4.31829077046917
Sro139_g065040 -0.294860324761475 -0.620184448574935 -0.50655496281278
Sro139_g065050 2.86723497298515 -2.55504448329674 1.6529424539723
Sro139_g065060 1.09711519613538 0.156252415665095 1.02242857251576
Sro139_g065070 -0.240887043494727 -0.594963385665806 1.43232996002882
Sro139_g065090 -0.0735371399089301 0.228002552600653 1.09100111996824
Sro139_g065100 -0.116660266022896 0.190506899832263 -0.393589087010006
Sro139_g065110 -0.680912893788952 -0.847942634875661 1.76439154475583
Sro139_g065120 0.0519939385429266 0.348109092879894 0.956030333822608
Sro139_g065130 -0.157903372559284 -0.626389305549425 -0.104437666443845
Sro139_g065140 0.711587268354312 -0.398346100833822 0.584764866423602
Sro139_g065150 0.594280969148061 0.0628547970248843 -0.758426863154644
Sro139_g065160 -0.109644042303918 -0.264341344250248 -1.42181597530333
Sro139_g065170 -0.429749410898728 -1.94016262704419 -1.15169108763911
Sro139_g065180 -0.38160467592762 -0.87499586276387 -1.95309769528417
Sro139_g065190 0.228903922678108 -0.0179962817825018 -0.470279714767123
Sro139_g065200 0.614423683873563 -0.596223768245558 -0.266766837442855
Sro139_g065210 -0.193248920342142 -0.634380376622829 -0.673426904892877
Sro139_g065220 0.464319162125181 -0.0531387792233501 0.341018476014808
Sro139_g065230 1.39263243824438 0.151452800438293 -0.296454020142921
Sro139_g065240 -0.00526587212443415 -0.331226655639632 0.0845463594206845
Sro139_g065260 -2.09990996004902 1.81223651084394 -1.26944020917926
Sro139_g065270 -2.02053360107881 -0.539353999880551 -5.48111384024681
Sro13_g009660 -0.794291054431906 0.16419079263835 -1.88200047383084
Sro13_g009670 -0.25775449488124 0.145176507082421 0.00594481575203161
Sro13_g009680 0.609762602178986 0.126907001533714 0.210621876603406
Sro13_g009690 -0.496016272330535 0.266534351841097 -0.431444425950128
Sro13_g009700 0.115271730348283 0.393269295397704 0.653548884423484
Sro13_g009710 -0.217932315758377 -1.02384309279835 -0.217537275653827
Sro13_g009720 0.333377212968891 -0.470806729013305 0.900765608152789
Sro13_g009740 1.11597535488731 -0.685741672638378 -1.07205952112726
Sro13_g009750 -0.375533501769452 0.627736886979892 -1.28302235408054
Sro13_g009770 0.209870193653772 -0.0389310014335969 -1.14672054476972
Sro13_g009780 -0.567518390753139 -0.644172850854447 -3.87749937455115
Sro13_g009790 -2.21168198294132 -1.58973150696545 -1.83645341585097
Sro13_g009800 0.0609488578247281 -0.230908924772323 -0.554722368935045
Sro13_g009810 -0.255545596769667 -0.219619365959421 -1.71620291299789
Sro13_g009820 1.04952679127203 -0.17351987920181 0.299796370376019
Sro13_g009830 -1.39062323548441 0.27843954749041 -1.30296840817219
Sro13_g009840 -0.434717381644415 0.460275578997493 0.877449433574998
Sro13_g009850 2.7319403547231 -4.59047015750706 0.558394661818556
Sro13_g009860 -0.654776391943203 1.73067940110857 1.09548414732736
Sro13_g009870 -0.187829011334143 0.505731254999787 1.91503313159414
Sro13_g009880 0.593771325858634 0.444658537646059 -0.682896012429864
Sro13_g009890 0.120429104279879 1.2386984270662 -0.209439868432926
Sro13_g009900 0.435711336378783 0.47841277331853 -1.00640451181
Sro13_g009910 0.121113818263843 0.220924640688471 -1.37705041721373
Sro13_g009920 0.066799012152819 0.101299350457808 -1.42863513682555
Sro13_g009930 -0.25552244080193 -0.90099938822728 -1.36916691004261
Sro13_g009940 0.0709833510501802 0.496812845985902 -1.02231189962332
Sro13_g009950 0.0230805241391168 0.447709387710692 -0.494244690830872
Sro13_g009960 0.0711694697571781 -0.545356294267463 -0.735791817949246
Sro13_g009970 0.201949220832108 0.622885354527277 1.08360097115979
Sro13_g009980 -0.0633366548077796 0.346287023998689 0.995569947521136
Sro13_g009990 0.1050320927928 0.433390114312838 1.60344220969573
Sro13_g010020 -1.31808498120036 -0.165533923259484 0.209285153643452
Sro13_g010030 0.668927988452032 0.903381523038603 -2.1072452857776
Sro13_g010050 0.425132248250848 -0.369702925398113 0.344184528163141
Sro13_g010080 0.249010082186627 0.777272469241611 0.430826707876382
Sro13_g010090 0.474127708057482 -0.713664984904624 0.0345716254010298
Sro13_g010100 -0.796030587551355 -1.04884635681065 -0.612553213622705
Sro13_g010110 0.133667599120278 -0.296892360567696 -1.26369620695663
Sro13_g010140 -0.917921104384029 0.531516375979692 1.12412754104291
Sro13_g010150 -0.996521785274712 0.0342706602847516 -0.903365741935589
Sro13_g010160 0.573197172327744 0.688815856768071 0.867644144108535
Sro13_g010170 -1.58051740898826 -0.607970980708004 -0.604153944939391
Sro13_g010180 -0.464406750831302 -0.0800834568442362 0.00788744979943701
Sro13_g010210 0.13895858466517 0.0645436736744219 0.67229280265116
Sro13_g010220 -0.701051659555024 -0.314446678471265 0.107576008549718
Sro13_g010230 -0.54951492910719 -0.0783072282363911 -0.820358816753684
Sro13_g010240 -0.0301854754632838 -0.914098399116385 1.50689942136322
Sro13_g010260 0.371696958191126 -0.788600832524545 -2.59776013268525
Sro13_g010270 1.45450568401843 -0.732329347711056 0.10630229095382
Sro13_g010280 1.2914065253868 -0.404217539840121 -0.264822888098965
Sro13_g010290 0.0956645616933025 -1.79449648855527 -1.88859285043847
Sro13_g010310 -0.094078590376931 0.189651679366185 -1.58648057975761
Sro13_g010320 0.222879585879589 0.585873154268096 0.666001153460185
Sro13_g010330 -0.096535718695168 0.696496160391986 0.679799616583417
Sro13_g010340 -0.093938689883638 0.607587530204493 1.79372879066182
Sro13_g010350 -0.298179455612621 -0.296870767693136 1.38073083113636
Sro13_g010360 0.201834975041156 0.088343860678977 -0.324782517881171
Sro13_g010370 0.632222152666383 -0.11143964501516 0.581420533856614
Sro1401_g269380 0.375092640697804 0.241183404165198 2.35198677116875
Sro1401_g269390 -0.0783875603645614 0.633496230062942 1.0124713238771
Sro1401_g269400 4.1727852594269 0.347725623993572 0.93858815242027
Sro1401_g269410 0.264576262631576 0.840824581423995 1.51054527794572
Sro1401_g269450 -1.03208780350445 1.06983310779447 1.80594423231748
Sro1401_g269460 0.0359150251604714 -0.593516574338105 -0.141951683770404
Sro1401_g269470 -0.541612284818377 0.175355775622098 0.206680563651114
Sro1401_g269490 0.772675735911169 -0.223931631582551 -0.847605573454274
Sro1401_g269500 -0.721547868914297 -2.71758732911578 -0.378581904273633
Sro1401_g269510 -0.428832579696132 -3.32909883058764 1.46381155297357
Sro1402_g269550 0.777046751326023 0.560328870961934 2.3319393459108
Sro1402_g269560 0.372533081569418 -0.280359148051777 0.828760618931591
Sro1402_g269570 0.313850491741406 -0.67174637245529 1.01296714368406
Sro1402_g269580 0.689874852305682 0.338832000809242 0.364105775547577
Sro1402_g269590 -0.171102342944744 -2.85241533999215 2.41125519867119
Sro1402_g269600 1.02726848812192 0.735175090529592 -2.08507236907123
Sro1402_g269610 1.10834589581627 0.228144377818502 0.545301656364469
Sro1403_g269620 -0.507187315584517 4.28633612827933 5.4095354785569
Sro1403_g269630 -0.360796764565268 -0.572957897316604 4.98969083893677
Sro1403_g269640 0.899917363925191 0.692330993018224 0.957646190491047
Sro1403_g269650 0.709595356235711 -0.211497686157552 -1.33165215817802
Sro1403_g269660 -1.31072037689115 -1.60254097647943 -1.1959428018927
Sro1403_g269670 2.54475634074066 1.37862436444529 1.46254252381869
Sro1403_g269680 -0.387103587941633 -0.853146848744178 0.0938102654897447
Sro1403_g269690 -0.0343622284507218 -0.18946569592585 -1.73286427192903
Sro1404_g269700 1.26755791552008 -0.252725660218979 0.397406532981245
Sro1404_g269710 -1.87961426106395 -0.826692635411831 0.279947583466616
Sro1404_g269740 -0.705474970791705 -0.119583840612399 0.734402812842548
Sro1404_g269750 0.752546141074355 -0.139362647657498 -0.188717535891346
Sro1405_g269780 -0.94766148401589 -0.801223301467686 -0.858058637579939
Sro1405_g269790 0.44443641986396 0.657675104365634 0.4129809149213
Sro1405_g269800 -0.283386825309718 2.24662364654975 1.48103372921773
Sro1405_g269810 -2.37981056216004 1.33591372207163 3.21865804590985
Sro1405_g269830 0.46757850887162 -0.0470863554356734 0.141461318597617
Sro1405_g269840 0.57526275667728 -1.84148568515003 1.31952440367221
Sro1406_g269870 -0.00876211672140412 -0.166963355057194 -0.838709679730062
Sro1406_g269880 0.0583060666269932 -0.5324150672184 -0.212027550815395
Sro1406_g269890 0.0714183816675345 -0.684513811917482 0.272889841580151
Sro1406_g269900 -0.380561237780919 0.469391793352578 0.0601697943327217
Sro1406_g269910 0.0805658233286933 0.0297968626488635 0.206088717566899
Sro1406_g269920 -1.73554515351413 -0.613837403397833 -3.37516624022694
Sro1406_g269930 -0.7855590937 -0.388542525400083 1.78433163438145
Sro1406_g269950 -0.444368548546803 -4.47198496695005 -0.23083353801783
Sro1406_g269960 0.209751728207025 -0.960898221877347 -2.5944164253928
Sro1407_g269980 -0.22035719011127 -0.0179693804593089 -0.194854566906268
Sro1407_g270000 0.205417043393308 0.0615760436409311 0.767792726949867
Sro1407_g270010 0.273276951388664 -0.00770479434367002 -1.04301567653968
Sro1407_g270020 3.12202167599174 -0.914898175742711 1.12993681143152
Sro1407_g270030 -0.494499108490204 0.259236759728168 -3.10413477525918
Sro1408_g270060 1.42473269472126 0.338593721366177 1.59201219594204
Sro1408_g270070 -1.00822354539156 -2.76904798988655 -2.25200732759045
Sro1408_g270080 4.19309296499429 0.328188854952147 -0.915800851146648
Sro1408_g270090 -0.527081571104315 0.10046718966545 0.90062799068606
Sro1408_g270120 -0.711842563405192 -0.102075373734165 -0.319810561304244
Sro1409_g270130 -0.669050567553947 0.411980062837277 2.4400632571808
Sro1409_g270140 0.403931036343248 0.964178733688722 -1.20729687462189
Sro1409_g270150 -0.186615377699513 0.240307511365241 -1.39512523362681
Sro1409_g270160 1.22097004973331 1.5469175183147 0.157821872691804
Sro1409_g270180 0.427443792561376 0.473967055653559 -0.251144232770462
Sro1409_g270190 0.554704824118746 0.135206925801939 -2.3404366898822
Sro1409_g270200 0.916874465530279 -0.0275368219179548 -1.24668369591586
Sro1409_g270210 0.113658615115446 -0.391703503575178 -2.9779333216244
Sro1409_g270220 -0.220943371562576 -0.13209197838786 1.32136429572364
Sro140_g065300 0.791883377231025 0.134097928000788 0.0333409842617179
Sro140_g065320 3.32546898280422 -1.36853796123698 -0.818306150745578
Sro140_g065340 1.63322065751031 1.89399167438963 1.31606169198646
Sro140_g065350 1.65874861179236 -0.0179901541133915 1.08441553809927
Sro140_g065360 0.108183499479546 0.352640442420824 0.585143235119783
Sro140_g065370 -2.06107888067234 -2.1189331333477 -0.907749979434744
Sro140_g065380 0.252631180092309 -0.167144741277706 0.629711940025777
Sro140_g065390 0.0498043567506373 -0.318429320661775 1.02416318485023
Sro140_g065400 -0.83132116861369 -1.86281403962957 0.469363097550054
Sro140_g065410 -0.117116351234112 -0.146343096843001 -0.728077297616219
Sro140_g065420 -0.0237867603203822 0.181980676973724 -1.3827772407112
Sro140_g065430 2.86128202203393 -0.182513179339646 2.52002055653466
Sro140_g065440 -0.817008679126805 -0.48821246909058 -1.09243215792055
Sro140_g065450 -0.478597658568812 -0.626556150849924 -2.1907531046428
Sro140_g065460 0.879428654276385 -0.0614318254715204 0.379571819337845
Sro140_g065470 0.0307748625742458 0.367261789004827 1.51364235395249
Sro140_g065480 -0.0901708147882813 -0.244320874500883 -1.16044677455253
Sro140_g065500 0.0880831583374761 0.542495744989664 0.0540860092341962
Sro140_g065510 0.725708242270687 0.540450637481785 0.743099339959471
Sro140_g065520 -1.14852895156052 -1.41153137010811 -4.17011219251089
Sro140_g065530 0.145620541548674 1.15108257332988 1.65914541946142
Sro140_g065560 0.753878900231569 0.256930104607861 2.20559811919085
Sro140_g065570 -0.312128987994968 -2.58388509448709 1.44278725606265
Sro140_g065580 0.0151986717279494 0.985274866998255 -2.2633304080216
Sro140_g065590 1.22765889922666 0.40551487613436 1.26201448015667
Sro140_g065600 -3.17206227731006 1.00445734253501 1.59171951668781
Sro140_g065610 2.74720360212999 -0.0738057356757578 2.46304695539499
Sro140_g065620 0.91793699468638 -0.989467492769593 0.789322553383865
Sro140_g065630 -0.60752138242128 -1.9538933546324 -0.13605250014591
Sro1410_g270230 0.781258931680478 -1.11088571211006 1.50104209163555
Sro1410_g270240 0.668900462431365 0.284759207457774 0.616117022433825
Sro1410_g270250 -0.864409039962557 0.147103368291536 1.0668235625359
Sro1410_g270260 -0.934994462905513 0.175048634533329 2.62169148781821
Sro1410_g270280 -1.66155006095571 -0.217627930485547 2.05163008333463
Sro1410_g270290 0.561512884510254 -0.310075960075339 -1.16173053892193
Sro1410_g270300 1.14018638274315 0.627575444942558 -2.78760159209964
Sro1410_g270310 1.39198672656545 -1.66111510786737 -1.48253104917727
Sro1411_g270370 -3.8881292127811 0.32176985141761 -1.20225456873885
Sro1411_g270380 -0.0847837452370416 -0.496974900517247 -1.43701714352081
Sro1411_g270390 0.417268862235295 0.772301222695083 -0.832203615444609
Sro1411_g270400 0.129583537510332 0.762385894023788 0.296461256995114
Sro1411_g270420 1.09263643768674 0.670485368836301 0.250383040072377
Sro1411_g270430 0.270776563989171 -0.445019390935977 1.51147271594254
Sro1411_g270440 1.59234261909177 -0.702135487087483 -1.26690890629833
Sro1412_g270450 -0.117769414163522 0.750845082652016 1.27846878631131
Sro1412_g270460 0.331670782938521 -0.038138336270114 -0.101126886564444
Sro1412_g270470 0.351947593023445 -0.934144119465349 -2.68030160928723
Sro1412_g270480 0.230428728452122 -0.249983102730399 -1.24688553236306
Sro1412_g270490 0.0144240521105533 -0.108826437831246 -0.331423173096466
Sro1412_g270500 0.642125282855061 0.64742526255555 1.48941722859933
Sro1413_g270540 1.69999791808601 -0.577770332035362 0.259822878366533
Sro1413_g270550 1.49515007896316 -0.0367549755533789 1.85592201670857
Sro1413_g270560 -0.765200741260086 -1.63630965615252 0.509170713328793
Sro1413_g270570 -0.384099836225753 0.186290824222042 -1.67024233657964
Sro1413_g270580 0.417136547562553 -0.767613129283079 -1.5388355959327
Sro1413_g270590 1.35197851807417 -1.8614370065153 0.12849522267356
Sro1413_g270600 0.949721238514793 -0.378309950508583 -0.865096689189646
Sro1414_g270620 -6.39142571804493 4.42622585349955 1.11805488196287
Sro1414_g270640 -0.118726581873093 0.293643077426268 0.491989144572182
Sro1414_g270650 0.212847953423236 0.0117082955137244 1.31487386062099
Sro1414_g270660 0.0902313092051449 -0.20608025708303 0.272078285291518
Sro1414_g270670 0.321276508131925 -0.409599058418685 -0.640360019217566
Sro1414_g270680 -1.31945342078893 -1.8484230454815 -2.63542897093472
Sro1415_g270720 0.777867096429144 -0.938937818134369 -0.241825433531693
Sro1415_g270730 0.431593465999428 0.521309511834915 -0.183087286606751
Sro1415_g270750 -2.90169544530866 -1.3959139070302 -3.64656667353355
Sro1415_g270760 1.06564470106414 -1.21784437931948 -1.03311748970785
Sro1415_g270770 0.413580656928807 -1.08064341332067 -2.47676980626492
Sro1416_g270800 -0.204172014565066 -1.00121668483441 -3.13313933223318
Sro1416_g270810 -1.85947588994273 -2.41638384268942 -2.38019859135029
Sro1416_g270820 0.544240298304487 0.142970404574923 6.6368916449221
Sro1416_g270830 -0.460329427060513 -0.576779414342775 1.74883506025943
Sro1416_g270840 -1.01575271329584 -1.6056054293308 0.732497038942663
Sro1416_g270850 -0.589324036979788 0.802589098175741 0.81895272119964
Sro1416_g270860 1.18978847048886 -0.47800609804807 1.791531961941
Sro1416_g270870 -2.70475534797058 3.66961192271339 8.96295977622976
Sro1416_g270880 0.385355771787318 0.741701839029654 0.488356423754856
Sro1418_g270930 -4.37040362794953 1.11690741022015 -2.09349920203005
Sro1418_g270960 0.193500093826394 0.308409330675503 1.51542462313949
Sro1418_g270970 1.07114363658202 1.0622842481307 0.192697911798043
Sro1418_g271000 -1.4618687866719 0.041207983361116 -2.60659902654966
Sro1418_g271010 -0.731009807169838 0.563515126520319 1.85346512799502
Sro1418_g271020 -0.389231533579239 0.0239057120911503 0.871119269997831
Sro1419_g271030 0.237778538886668 0.21395326565215 0.227765131499861
