CtrlEmilio_I CtrlEmilio_II CtrlEmilio_III SIPEmilio_I SIPEmilio_II SIPEmilio_III
Sro1009_g230750 7.48454643119638 12.1155295039509 14.4892686107161 11.2650383683729 25.9662771447847 10.690659404644
Sro100_g051080 18.6470516949244 11.2279922702931 31.4078956030955 5.54993950590324 43.2335001355697 4.92512896960363
Sro100_g051090 15.7597662711942 8.47603338051538 13.731591877347 14.6561509282105 4.04972026586349 14.6333158808416
Sro100_g051100 6.93750525424069 4.62329093482657 4.2942432780067 7.16642674063233 1.42287468800609 9.70818691123793
Sro100_g051110 2.72688067796744 2.20156711182218 4.49397552349539 1.93978468167492 2.6815715273961 2.88877756870982
Sro100_g051120 3.88981508474767 1.8162928672533 8.73828574012992 1.7242530503777 1.03979304123522 1.56278130766269
Sro100_g051130 1.92485694915349 2.20156711182218 1.24832653430427 1.6703701425534 1.25869683939 2.88877756870982
Sro100_g051150 2.64667830508604 2.14652793402662 3.89477878702933 1.88590177385061 1.64177848616088 0.994497195785349
Sro100_g051160 111.280792372936 170.23617692165 117.192895040485 140.74215523708 175.615572069675 85.1952597722782
Sro100_g051180 8.3811479661058 6.65974051326208 12.1836669748097 14.7100338360348 25.4475665354936 6.06169719335832
Sro100_g051210 2.48627355932325 2.20156711182218 2.84618449821374 4.63393007289008 6.23875824741133 1.6101383169858
Sro100_g051230 16.3211828813639 11.4481489814753 14.1809894296965 16.5420527020611 32.5072140259853 15.5804560673038
Sro100_g051240 9.06286813559766 20.3094566065596 14.4306547365574 6.08876858414627 18.3331930954631 10.2291140137922
Sro100_g051260 64.9238208474894 43.5359896362835 51.0315887223587 9.59115759272598 9.2486854720396 11.7445383121317
Sro100_g051270 49.725471186465 75.7339086466829 49.1341323902162 67.515283503852 99.9843098071973 36.7490392347348
Sro100_g051280 18.2059386440767 15.3008914271641 11.5345371769715 19.182315185452 5.08951330709872 20.0793719529994
Sro100_g051290 20.4115038983151 38.3072677457059 26.8140539568558 21.0682169593026 72.5666090883107 22.3051513911857
Sro100_g051300 4.73194000000232 6.16438791310209 6.14176654877703 3.98733517899844 2.6268455778574 3.50441868991028
Sro100_g051310 11.0679274576325 24.1621990522484 11.8840686065767 22.4152896549102 25.3928405859549 20.1267289623225
Sro100_g051340 2.84718423728953 2.36668464520884 13.0824620795088 32.3297446945819 45.9697976125045 23.3943626056173
Sro100_g051350 2.40607118644186 1.26590108929775 4.79357389172841 30.8210232755015 3.39300887139914 20.6950130741999
Sro100_g051360 22.1358549152651 18.2730070281241 30.3093682529078 0.862126525188852 2.02486013293175 0.994497195785349
Sro100_g051370 6.7369993220372 5.6690353129421 10.4360098267837 15.6260432690479 14.5571025772931 16.6696672817354
Sro100_g051380 13.2333915254302 17.2823018278041 17.3267722961433 40.1427663291059 10.0148487655813 55.6918429639795
Sro100_g051390 53.9360957627383 41.0592266354836 67.5594320365473 1.40095560343188 4.37807596309567 2.50992149412493
Sro100_g051420 27.188604406793 24.822669185795 23.5684049676647 99.4678478436638 36.6116602413875 63.1268934277081
Sro100_g051430 2.56647593220465 2.09148875623107 3.0958498050746 2.26308212862074 0.875615192619134 1.51542429833958
Sro1010_g230790 4.4972615209639 5.62568629139279 2.73859507906778 6.44046253904713 14.5597154677538 8.33001634380831
Sro1010_g230810 55.945931737596 55.1363800657353 42.1271245555887 84.7158445568418 35.3417288759946 71.5233100761426
Sro1010_g230820 26.5823099573596 17.1850995576232 22.4363237986283 28.9770909524381 13.9116257088317 20.3966450200176
Sro1010_g230830 4.49133288135813 5.50391777955544 4.84350695310058 3.17909156163389 23.3679804530231 3.88327476449517
Sro1010_g230840 0.922327288136045 1.48605780047997 0.998661227443419 0.754360709540245 4.59697976125045 0.615641121200454
Sro1010_g230850 3.00758898305232 1.54109697827552 1.5479249025373 0.808243617364549 3.11937912370566 1.32599626104713
Sro1010_g230860 8.3811479661058 5.17368271278211 4.2942432780067 5.60382241372754 3.17410507324436 6.67733831455877
Sro1010_g230870 0.200505932203488 0.110078355591109 0.0499330613721709 49.9494555531291 25.1192108382614 28.6036336311596
Sro1010_g230880 43.229078983072 104.24420274478 46.3378809533746 48.9256803044673 157.884364419138 24.8624298946337
Sro1010_g230890 97.0448711864882 122.847444839677 84.3369406575967 30.0666625659612 33.6017330167593 38.5012485796899
Sro1010_g230900 10.5466120339035 6.49462297987542 11.3348049314828 3.77180354770123 3.39300887139914 4.64098691366496
Sro1010_g230920 1.6842498305093 0.660470133546653 2.49665306860855 0.646594893891639 0.820889243080438 1.04185420510846
Sro1010_g230930 18.2158122378986 22.7468149134478 19.1150998727239 9.06868811965911 11.137071892694 7.97042983631699
Sro1010_g230940 43.9509003390046 40.9491482798925 40.9950433865523 17.40417922725 33.3828292186045 14.1597457876104
Sro1010_g230950 1.76445220339069 2.09148875623107 2.34685388449203 0.646594893891639 1.42287468800609 1.42071027969336
Sro1011_g230960 2.80708305084883 2.09148875623107 1.79759020939815 5.06499333548451 23.751062099794 6.96148037049744
Sro1011_g230980 6.81720169491859 12.8791676041597 9.18768329247945 1.34707269560758 1.3681487384674 1.94163738224759
Sro1011_g230990 13.7146057627186 21.5753576958573 15.9286465777225 17.1886475959527 54.1786900433089 16.6223102724123
Sro1011_g231000 48.6026379661255 48.2143197489057 73.8509977694408 287.357547427009 152.411769465268 120.239446671381
Sro1011_g231040 2.00505932203488 1.2108619115022 1.39812571842079 1.18542397213467 2.29848988062523 2.93613457803293
Sro1011_g231090 22.1358549152651 99.1255592097935 23.1190074153151 7.59749000322676 3.22883102278306 7.86126354763657
Sro1011_g231100 2.72688067796744 2.14652793402662 4.89344001447275 2.37084794426934 2.6815715273961 1.13656822375468
Sro1012_g231130 3.56900559322209 2.75195888977772 3.19571592781894 4.31063262594426 12.2586126966679 3.64648971787961
Sro1012_g231140 1.84465457627209 0.770548489137762 1.84752327077033 1.83201886602631 7.05964749049177 1.51542429833958
Sro1012_g231150 1641.18115627199 1801.4322892485 1533.89371229172 1438.18869273848 937.674419396015 1130.22238450539
Sro1012_g231160 20.3313015254337 19.3737905840352 15.9785796390947 49.8416897374805 76.3426996064807 43.3316635306473
Sro1012_g231170 705.139262373227 713.417822585976 729.971424199767 809.267392613211 727.690951016039 559.617779171213
Sro1012_g231180 27.5094138983186 16.9520667610308 29.0610417186035 4.63393007289008 4.26862406401828 5.91962616538898
Sro1012_g231190 858.726806441099 1163.91349284259 780.603548431148 652.791428291434 719.974592131083 413.284620362797
Sro1012_g231200 7.73952898305464 4.12793833466658 8.88808492424643 1.50872141908049 2.51739367878001 2.50992149412493
Sro1012_g231210 2.16546406779767 3.63258573450659 2.29692082311986 0.538829078243032 0.93034114215783 0.426213083908007
Sro1012_g231220 192.726302033993 224.559845405862 213.114305936426 22.7924700096803 28.4574937601218 17.0958803656434
Sro1012_g231230 3.04769016949302 9.85201282540424 5.99196736466051 4.9572275198359 13.0795019397483 4.97248597892674
Sro1012_g231240 3.76951152542558 2.09148875623107 4.44404246212321 2.64026248339086 8.48252217849786 3.83591775517206
Sro1012_g231250 4.33092813559534 3.19227231214216 2.19705470037552 0.16164872347291 0.492533545848263 0.473570093231119
Sro1012_g231260 12.3110642372942 17.5024585389863 19.3240947510302 59.8639105928009 69.0641483178342 37.1278953093197
Sro1012_g231270 37.2540022034081 28.5653332758927 27.8127151842992 17.242530503777 16.910318407457 18.5165906453367
Sro1013_g231290 10.6519058795456 8.8579116527751 21.0862302398663 14.8606233620913 34.3640424542085 4.10507070201885
Sro1013_g231300 0.360910677966278 0.330235066773326 1.84752327077033 2.15531631297213 3.06465317416697 0.378920906330658
Sro1013_g231310 107.711786779714 83.2192368268783 65.4123103975439 44.3456331394016 7.9352626831109 148.180017340271
Sro1013_g231330 59.3096547457918 71.6059703120163 56.374426289181 64.0128944952723 24.6814032419518 76.4342130475025
Sro1013_g231340 6.41618983051162 7.04501475783096 10.8354743177611 16.3804039785882 7.11437344003046 15.5330990579807
Sro1013_g231360 4.33092813559534 3.281572002136 2.4925160645408 1.97465538265377 3.22883102278306 3.68382764152528
Sro1014_g231370 125.677118305146 122.847444839677 146.50360206595 215.208333850267 300.062381320669 136.672328906501
Sro1014_g231380 6.13548152542673 5.99927037971543 7.78955757405867 9.86057213184749 19.5918899348531 8.80840373409881
Sro1014_g231390 1.04263084745814 1.04574437811553 0.699062859210393 1.13154106431037 2.46266772924131 1.42071027969336
Sro1014_g231400 1.12283322033953 0.770548489137762 0.449397552349539 2.37084794426934 0.601985444925655 3.31499065261783
Sro1014_g231410 21.5744383050953 25.0978650747728 18.3254335235867 41.4359561168892 57.0244394193211 44.0893756798171
Sro1014_g231420 13.0328855932267 13.1543634931375 8.98795104699077 17.6735937663715 16.4177848616088 22.7313644750937
Sro1014_g231430 1.24313677966163 0.825587666933316 0.748995920582564 1.6164872347291 3.77609051817001 1.37335327037024
Sro1014_g231440 11.0679274576325 6.32950544648876 6.39143185563788 7.11254383280803 3.00992722462827 12.0760373773935
Sro1014_g231450 6.93750525424069 3.90778162348436 5.04323919858927 9.32174305360446 1.91540823385436 9.75554392056104
Sro1014_g231460 4.9725471186465 6.21942709089765 9.83681309031768 19.3978468167492 24.1341437465649 10.8447551349926
Sro1015_g231500 3.52890440678139 7.65044571358206 4.19437715526236 23.9240110739906 27.5818785675027 8.09804859425213
Sro1015_g231520 5.37355898305348 8.20083749153761 4.94337307584492 1.34707269560758 3.83081646770871 0.852426167816013
Sro1015_g231530 213.619020169596 212.891539713204 209.918590008607 368.559089518234 196.903966440228 288.404186777751
Sro1015_g231540 6.01517796610464 2.31164546741329 3.19571592781894 4.9572275198359 4.65170571078915 9.13990279936059
Sro1015_g231560 3.52890440678139 2.58684135639106 2.59651919135289 1.88590177385061 0.437807596309567 3.31499065261783
Sro1015_g231570 33.4042883051011 26.1436094528883 41.7939723685071 35.4549533483915 24.6266772924131 37.3646803559353
Sro1015_g231580 36.2915737288313 27.0242362976172 31.1082972348625 49.033446120116 49.6364362315971 50.387857919791
Sro1016_g231610 8.3410467796651 6.93493640223986 7.29022696033696 16.8653501490069 12.2586126966679 16.527596253766
Sro1016_g231620 189.948580269832 154.489690622698 153.984027053037 205.656956715198 93.57089724902 192.964077157266
Sro1017_g231670 0.978668773365056 0.65918414315746 0.819010411447597 1.36188235894018 0.125301245501142 1.15027372110887
Sro1017_g231680 1.68504591926252 0.295377324456779 0.795251062453245 1.4313063366879 0 2.07991284063369
Sro1017_g231690 3.55442363889784 1.26089764276189 0.699062859210393 2.22220563873579 0.985067091696526 1.45859602922287
Sro1017_g231720 2.68677949152674 3.02715477875549 1.74765714802598 3.55627191640401 1.75123038523827 6.44055326794321
Sro1017_g231730 11.5090405084802 9.30162104744869 9.38741553796814 2.42473085209365 1.14924494031261 3.78856074584895
Sro1017_g231740 2.20556525423837 2.20156711182218 0.998661227443419 5.76547113720045 3.9949943163248 14.2544598062567
Sro1017_g231750 26.0256700000127 36.7111315896348 35.1528752060083 52.5358351286957 36.9400159386197 64.8791027726632
Sro1017_g231770 7.51183179976605 9.79177833449903 2.36032682311147 1.24597381214408 0.660340709985858 1.19296350773515
Sro1017_g231780 23.8602059322151 24.2172382300439 19.8234253647519 11.8542397213467 6.73129179325959 11.5077532655162
Sro1017_g231790 15.3186532203465 19.2086730506485 11.5345371769715 16.5420527020611 3.66663861909262 12.1233943867166
Sro1017_g231810 4.5993544498031 2.937366395902 4.02277055545359 12.1456858499365 2.61107558406048 12.1896102831485
Sro1018_g231830 22.2520493461138 18.6273617486652 29.610305094099 54.0605663989976 44.7588757061726 48.2439782144553
Sro1018_g231840 1212.37916966161 1604.39203274041 1255.16736371226 2676.09461709402 3233.26382469569 2249.41058583849
Sro1018_g231850 60.8334998305383 44.4166164810124 42.9923658414392 59.1095498832607 52.2085558599159 65.636814921833
Sro1018_g231860 12.7521772881418 16.676870872053 35.9518041879631 14.9794483751563 17.9501114486922 13.1652485918251
Sro1018_g231880 15.4389567796686 16.7319100498485 25.0164637474576 11.5309422744009 16.1441551139153 11.41303924687
Sro1018_g231890 60.5527915254534 70.1749516893319 81.7404214662438 60.5643883945169 15.7063475176057 48.683005584159
Sro1018_g231900 8.94256457627557 7.76052406917317 5.89210124191617 12.2314200761168 15.4874437194509 8.90311775274503
Sro1018_g231910 53.7756910169755 85.475843116496 49.5335968811936 109.81336614593 73.9347578267781 79.5124186535048
Sro1019_g231940 3.60910677966278 6.32950544648876 6.39143185563788 5.71158822937614 9.63176711881047 4.02534579246451
Sro1019_g231950 26.5469854237418 39.0227770570481 30.2095021301634 82.979678049427 169.157910024109 41.1532411017842
Sro1019_g231960 11.0278262711918 9.90705200319979 10.0864783971785 20.2060904341137 31.7957766819823 18.8480897105985
Sro1019_g231970 38.6590857397547 61.1625472110126 28.9300730908594 51.200540374612 150.608496343797 51.7474722587585
Sro1019_g231980 23.5393964406895 36.7661707674303 20.0231576102405 20.4755049732352 61.7855970291876 21.7842242886315
Sro1019_g231990 10.9476238983104 10.5675221367464 11.2349388087385 10.9921131961579 27.5818785675027 11.7445383121317
Sro1019_g232000 5.33345779661278 3.68762491230215 4.54390858486756 4.04121808682274 10.4526563618909 3.5991327085565
Sro1019_g232010 29.0733601695058 37.7018367899548 29.510439270953 56.6309361233427 41.5917216494089 73.6401494974389
Sro1019_g232020 23.6998011864523 43.5910288140791 14.2808555524409 56.4692873998698 89.3127496471516 72.408867255038
Sro1019_g232030 33.684996610186 90.044094873527 48.9344001447275 5.22664205895741 8.53724812803655 5.54077009080409
Sro1019_g232040 7.05780881356278 6.60470133546653 12.2835330975541 7.05866092498373 42.4126108924893 5.63548410945031
Sro1019_g232050 6.05527915254534 8.66707376121279 5.59250287368315 9.64504050055028 23.4935921041101 13.3597863083525
Sro101_g051440 2.92738661017093 2.58684135639106 3.84484572565716 0.484946170418729 5.3084171052535 1.46806728901647
Sro101_g051460 14.7572366101767 18.3280462059196 24.1676017041307 16.3265210707639 41.4822697503315 9.28197382732992
Sro101_g051470 4.37102932203604 1.9263712228444 2.59651919135289 15.1410970986292 10.5073823114296 21.594796251339
Sro101_g051480 6.09538033898604 2.47676300079995 4.19437715526236 6.14265149197057 2.46266772924131 11.7445383121317
Sro101_g051500 29.4743720339127 157.246930961899 86.1844639283671 118.434631397819 146.118285268318 57.159910252996
Sro101_g051510 5.49386254237557 5.6690353129421 2.14712163900335 5.60382241372754 18.0595633477696 8.57161868748325
Sro101_g051520 56.5426728813836 56.3050788848522 49.2839315743327 53.7212591008303 86.8500819179103 71.4617270685758
Sro101_g051530 2.76698186440813 5.88919202412432 7.09049471484827 1.40095560343188 0.93034114215783 1.13656822375468
Sro101_g051540 6.29588627118952 4.01785997907547 3.74497960291282 0.0538829078243033 0 0.0947140186462237
Sro101_g051550 11.6293440678023 31.4824096990571 10.1863445199229 4.25674971811996 4.98006140802132 4.16741682043384
Sro101_g051560 12.3511654237349 21.3001618068796 19.2242286282858 10.3455183022662 61.1288856347233 4.64098691366496
Sro101_g051580 39.2189603390023 36.7661707674303 33.9544817330762 36.8020260439991 34.8057039066106 23.1575775590017
Sro101_g051590 849.222825254653 1405.81067925405 997.113302540882 344.958375891189 365.842972666182 157.319984971378
Sro101_g051610 11.7095464406837 15.5760873161419 10.0864783971785 1.83201886602631 12.5869683939 3.31499065261783
Sro101_g051620 19.2886706779755 13.4845985599108 14.1809894296965 11.0459961039822 2.95520127508958 15.9119551325656
Sro101_g051640 6.61669576271511 3.30235066773326 8.48862043326906 3.71792063987692 1.58705253662218 6.48791027726632
Sro101_g051650 2.96748779661162 2.64188053418661 4.49397552349539 4.79557879636299 1.42287468800609 5.63548410945031
Sro101_g051660 6.49639220339301 3.52250737891548 6.54123103975439 1.6164872347291 5.03478735756002 1.6101383169858
Sro101_g051670 2.80708305084883 1.65117533386663 3.04591674370243 3.93345227117414 9.08450762342351 6.10905420268143
Sro101_g051680 1.48374389830581 1.54109697827552 1.09852735018776 0.538829078243032 2.13431203200914 1.46806728901647
Sro101_g051690 1.96495813559418 2.91707642316438 3.4453812346798 3.61015482422832 1.69650443569957 2.46256448480182
Sro101_g051700 2.56647593220465 3.79770326789325 5.44270368956663 5.60382241372754 2.46266772924131 2.74670654074049
Sro101_g051710 1.84465457627209 0.605430955751099 1.14846041155993 1.23930687995897 0.273629747693479 1.27863925172402
Sro101_g051760 104.142781186492 76.7246138470028 94.922749668497 55.7149266903296 38.8554241724741 35.7071850296263
Sro101_g051770 5.37355898305348 5.28376106837322 2.59651919135289 3.44850610075541 2.02486013293175 7.198265417113
Sro101_g051780 28.7926518644209 20.1993782509685 19.274161689658 0.538829078243032 1.09451899077392 1.27863925172402
Sro101_g051800 4.50913748732831 10.115881431435 5.12914278904741 32.7627614281166 28.0275369296293 38.0262867113118
Sro101_g051810 8.54155271186859 17.9540992442978 23.4325683158344 70.8518490490264 53.4046759839501 42.9840323001596
Sro101_g051820 62.4776484746069 71.8261270231985 67.8590304047803 83.4646242198457 124.22790545284 77.5707812712572
Sro1020_g232060 0.291786979660482 1.25103632831544 0.949747000255486 1.67280564998706 1.54158775007202 0.105696961534421
Sro1020_g232070 4.03336044960587 2.01863180044694 2.97496436014564 1.06074404230548 0.535531396045119 1.61321358645723
Sro1020_g232080 1.8076397776458 1.79787780410728 1.33529939133865 1.43133823536933 0.328355697232175 2.51709333433084
Sro1020_g232100 2.70838556966794 7.16890117722989 6.79269643347772 1.25635640188693 3.30990915880312 0.982955440187139
Sro1020_g232130 13.9674388508824 9.94277556682224 15.036093105695 13.3348609345823 13.5413393174187 14.2691128700104
Sro1020_g232160 5.73446966101976 10.6776004923376 7.34016002170913 3.71792063987692 1.75123038523827 3.03084859667916
Sro1020_g232170 5.25325542373139 6.54966215767097 5.39277062819446 1.07765815648606 14.1740209305222 1.08921121443157
Sro1021_g232200 9.06286813559766 18.9334771616707 9.83681309031768 15.6260432690479 19.2635342376209 16.7170242910585
Sro1021_g232210 117.536577457685 114.756685703731 169.722475604009 219.303434844914 168.665376478261 210.028336348001
Sro1021_g232220 13.0328855932267 8.86130762508426 12.4333322816706 9.80668922402319 19.8655196825466 11.6971813028086
Sro1021_g232230 9.22327288136045 3.7426640900977 4.89344001447275 5.54993950590324 11.2735456049713 9.1872598086837
Sro1021_g232240 52.6929589830767 105.455064656282 74.4002614445347 57.1158822937614 70.5964749049177 39.8272448407371
Sro1021_g232260 709.000268204219 1327.06247353094 760.354550275352 339.59683215314 227.5667195006 190.801390562818
Sro1021_g232270 2.33161984501148 3.43870456168644 3.40351351117964 0.916009433013155 3.9071282471537 0.662596637798525
Sro1021_g232280 10.853117071315 13.8389140375182 11.1301870854703 18.5992084204163 44.3396119978642 18.2627434839032
Sro1022_g232330 3.88981508474767 3.08219395655105 2.04725551625901 1.02377524866176 0.93034114215783 1.32599626104713
Sro1022_g232340 4.45123169491743 1.87133204504885 3.54524735742414 1.23930687995897 1.80595633477696 3.17291962464849
Sro1022_g232350 4.05021983051046 2.42172382300439 2.79625143684157 1.50872141908049 0.93034114215783 2.22577943818626
Sro1022_g232370 1.44364271186511 2.03644957843551 4.49397552349539 5.54993950590324 8.09944053172699 3.64648971787961
Sro1022_g232380 21.4541347457732 21.740475229244 20.6722874080788 23.1157674566261 17.5670298019214 30.7820560600227
Sro1022_g232410 12.5115701694977 9.24658186965314 5.19303838270578 9.59115759272598 4.10444621540219 12.8811065358864
Sro1022_g232420 5.37355898305348 5.33880024616878 6.49129797838222 4.14898390247135 2.51739367878001 5.77755513741965
Sro1022_g232430 15.7196650847535 13.7597944488886 9.68701390620116 17.1886475959527 22.3281874117879 20.1740859716456
Sro1022_g232440 0.761922542373255 1.04574437811553 1.09852735018776 2.64026248339086 4.10444621540219 3.30681441760119
