padjScreen t15 t1 t3
Sro380_g130650 0.179295326202467 NA NA NA
Sro1226_g254170 0.179433948028798 NA NA NA
Sro2629_g333060 0.179516700097323 NA NA NA
Sro1231_g254610 0.179536715408409 NA NA NA
Sro2989_g341760 0.179536715408409 NA NA NA
Sro59_g034160 0.179536715408409 NA NA NA
Sro317_g115660 0.179568335557512 NA NA NA
Sro181_g079150 0.179653632007692 NA NA NA
Sro1441_g272910 0.179776947047319 NA NA NA
Sro29_g019180 0.179783734306561 NA NA NA
Sro275_g105870 0.179846602205281 NA NA NA
Sro1675_g290410 0.179864727090715 NA NA NA
Sro1918_g305410 0.17998169599425 NA NA NA
Sro500_g155250 0.180027021272072 NA NA NA
Sro95_g049370 0.180121938062295 NA NA NA
Sro1541_g280950 0.180148138293181 NA NA NA
Sro1938_g306500 0.180148138293181 NA NA NA
Sro70_g039050 0.180178152323231 NA NA NA
Sro422_g139630 0.180187290889449 NA NA NA
Sro3958_g352190 0.180361559546029 NA NA NA
Sro798_g204030 0.180361559546029 NA NA NA
Sro1307_g261300 0.180405664030379 NA NA NA
Sro25_g016780 0.180446114953809 NA NA NA
Sro33_g021350 0.180612479492154 NA NA NA
Sro691_g187790 0.180612479492154 NA NA NA
Sro794_g203460 0.180612479492154 NA NA NA
Sro881_g215250 0.180635554070718 NA NA NA
Sro1492_g277190 0.180644732493765 NA NA NA
Sro479_g151260 0.180644732493765 NA NA NA
Sro72_g039790 0.180644732493765 NA NA NA
Sro1546_g281400 0.180664228564058 NA NA NA
Sro1668_g289840 0.180664228564058 NA NA NA
Sro1912_g304980 0.180664228564058 NA NA NA
Sro1196_g251490 0.180817418552566 NA NA NA
Sro657_g182620 0.180817418552566 NA NA NA
Sro68_g037900 0.180817418552566 NA NA NA
Sro3387_g347490 0.180933435440075 NA NA NA
Sro1900_g304270 0.180942990009675 NA NA NA
Sro28_g018700 0.180986893103381 NA NA NA
Sro181_g079110 0.181081228758899 NA NA NA
Sro50_g029050 0.181113161546046 NA NA NA
Sro79_g042720 0.181113161546046 NA NA NA
Sro901_g218020 0.181120575832667 NA NA NA
Sro1669_g289920 0.181177466915233 NA NA NA
Sro198_g084190 0.181243585730942 NA NA NA
Sro146_g067470 0.181247958920388 NA NA NA
Sro146_g067670 0.181260810080108 NA NA NA
Sro62_g035350 0.181260810080108 NA NA NA
Sro34_g021960 0.181353924952938 NA NA NA
Sro51_chlor_g030000 0.181353924952938 NA NA NA
Sro2612_g332590 0.181382058071198 NA NA NA
Sro767_g199490 0.181417392906723 NA NA NA
Sro141_g065690 0.181425492463444 NA NA NA
Sro1167_g248330 0.181513626464063 NA NA NA
Sro128_g061190 0.181513626464063 NA NA NA
Sro1565_g282810 0.181513626464063 NA NA NA
Sro24_g016310 0.181513626464063 NA NA NA
Sro3153_g344530 0.181513626464063 NA NA NA
Sro451_g145660 0.181513626464063 NA NA NA
Sro746_g196420 0.181513626464063 NA NA NA
Sro482_g151790 0.181577429544016 NA NA NA
Sro57_g033330 0.181577429544016 NA NA NA
Sro490_g153430 0.181747977926847 NA NA NA
Sro1284_g259240 0.181749171798128 NA NA NA
Sro1051_g235750 0.181787348043575 NA NA NA
Sro668_g184300 0.181830279750733 NA NA NA
Sro184_g079950 0.181899462146218 NA NA NA
Sro1068_g237500 0.181920977410938 NA NA NA
Sro234_g094570 0.181956563454071 NA NA NA
Sro237_g095380 0.181956563454071 NA NA NA
Sro9_g007240 0.181956563454071 NA NA NA
Sro264_g102450 0.18196476741566 NA NA NA
Sro2637_g333310 0.182019136696818 NA NA NA
Sro145_g067240 0.182177763262833 NA NA NA
Sro1799_g298350 0.182177763262833 NA NA NA
Sro199_g084490 0.182177763262833 NA NA NA
Sro4_g003600 0.182177763262833 NA NA NA
Sro606_g174510 0.182178233440615 NA NA NA
Sro3580_g349310 0.182203132120033 NA NA NA
Sro836_g208970 0.182203132120033 NA NA NA
Sro342_g121690 0.182203793561273 NA NA NA
Sro120_g058400 0.182245879310942 NA NA NA
Sro1979_g309070 0.182245879310942 NA NA NA
Sro1018_g231840 0.182312504598563 NA NA NA
Sro1191_g250990 0.182313498031303 NA NA NA
Sro23_g015630 0.182313498031303 NA NA NA
Sro319_g116140 0.182313498031303 NA NA NA
Sro1642_g288030 0.182347832938721 NA NA NA
Sro458_g147100 0.182347832938721 NA NA NA
Sro128_g061330 0.182400392009049 NA NA NA
Sro1818_g299590 0.182400392009049 NA NA NA
Sro69_g038480 0.182426786496185 NA NA NA
Sro2024_g311590 0.182537407925487 NA NA NA
Sro84_g045000 0.182537407925487 NA NA NA
Sro2191_g318330 0.182700400166243 NA NA NA
Sro2361_g324840 0.182700400166243 NA NA NA
Sro661_g183270 0.18283560509348 NA NA NA
Sro693_g188390 0.182839949361848 NA NA NA
Sro63_g035670 0.182879536221298 NA NA NA
Sro1835_g300580 0.182883438158754 NA NA NA
Sro1087_g239830 0.182893516179144 NA NA NA
Sro496_g154650 0.182912606027607 NA NA NA
Sro257_g100830 0.182914258389622 NA NA NA
Sro123_g059580 0.182944277409818 NA NA NA
Sro1391_g268760 0.182945550574314 NA NA NA
Sro1917_g305290 0.182955760166412 NA NA NA
Sro2638_g333360 0.183069115360808 NA NA NA
Sro708_g190780 0.183069115360808 NA NA NA
Sro289_g109190 0.183071026884293 NA NA NA
Sro265_g102830 0.183085282929462 NA NA NA
Sro30_g019620 0.18317369441002 NA NA NA
Sro219_g090410 0.183217973903816 NA NA NA
Sro635_g179150 0.183217973903816 NA NA NA
Sro807_g205260 0.183230600771316 NA NA NA
Sro152_g069380 0.183233810912664 NA NA NA
Sro1908_g304740 0.183233810912664 NA NA NA
Sro1029_g233240 0.183235944565158 NA NA NA
Sro510_g157350 0.18327548884836 NA NA NA
Sro683_g186580 0.18327548884836 NA NA NA
Sro2248_g320700 0.183289160476182 NA NA NA
Sro1692_g291490 0.183297269143081 NA NA NA
Sro13_g009810 0.183319677398461 NA NA NA
Sro716_g191860 0.183319677398461 NA NA NA
Sro955_g224460 0.183319677398461 NA NA NA
Sro994_g229030 0.183335617844289 NA NA NA
Sro218_g090060 0.18336404952131 NA NA NA
Sro965_g225500 0.183393970056278 NA NA NA
Sro1384_g268120 0.183587234530389 NA NA NA
Sro785_g202160 0.183606695707636 NA NA NA
Sro399_g134820 0.183646947660007 NA NA NA
Sro1841_g301010 0.183885614548996 NA NA NA
Sro164_g073430 0.183890008578265 NA NA NA
Sro182_g079260 0.183890008578265 NA NA NA
Sro343_g121880 0.183890008578265 NA NA NA
Sro1937_g306440 0.183931900667159 NA NA NA
Sro283_g107760 0.183931900667159 NA NA NA
Sro452_g145920 0.183931900667159 NA NA NA
Sro83_g044260 0.183931900667159 NA NA NA
Sro24_g016350 0.183955593838303 NA NA NA
Sro206_g086670 0.183965914974708 NA NA NA
Sro1028_g233160 0.183971166001649 NA NA NA
Sro1811_g299170 0.183971166001649 NA NA NA
Sro250_g099040 0.183971166001649 NA NA NA
Sro38_g023760 0.183971166001649 NA NA NA
Sro341_g121380 0.184010223689832 NA NA NA
Sro1142_g245820 0.184082778327708 NA NA NA
Sro39_g024130 0.184082778327708 NA NA NA
Sro13_g010170 0.184085435850095 NA NA NA
Sro216_g089550 0.184085435850095 NA NA NA
Sro317_g115800 0.184085435850095 NA NA NA
Sro756_g197710 0.184085435850095 NA NA NA
Sro1140_g245520 0.184234292998866 NA NA NA
Sro2552_g330980 0.184235881642483 NA NA NA
Sro1067_g237430 0.184302299466357 NA NA NA
Sro288_g108740 0.184302299466357 NA NA NA
Sro365_g127350 0.184302299466357 NA NA NA
Sro747_g196520 0.184302299466357 NA NA NA
Sro2616_g332730 0.184348672449285 NA NA NA
Sro566_g167860 0.184380800715579 NA NA NA
Sro4_g002990 0.184408304564733 NA NA NA
Sro261_g101750 0.184414909491619 NA NA NA
Sro3408_g347690 0.184427632346919 NA NA NA
Sro546_g164130 0.184427632346919 NA NA NA
Sro839_g209310 0.184427632346919 NA NA NA
Sro2982_g341530 0.184496738276312 NA NA NA
Sro12_g009410 0.184511160918132 NA NA NA
Sro1752_g295340 0.184601781371566 NA NA NA
Sro474_g150180 0.184697572390832 NA NA NA
Sro1530_g280040 0.184744827078701 NA NA NA
Sro591_g171990 0.184744827078701 NA NA NA
Sro1010_g230800 0.184794122430427 NA NA NA
Sro32_g021000 0.184794122430427 NA NA NA
Sro557_g166200 0.184995892274768 NA NA NA
Sro195_g083180 0.185102707420158 NA NA NA
Sro69_g038600 0.185227372063797 NA NA NA
Sro767_g199550 0.185227372063797 NA NA NA
Sro514_g158060 0.185245733122609 NA NA NA
Sro965_g225510 0.185351245451433 NA NA NA
Sro1053_g235820 0.185354419411943 NA NA NA
Sro252_g099500 0.185357166232428 NA NA NA
Sro340_g121260 0.185357166232428 NA NA NA
Sro191_g082170 0.185401894273714 NA NA NA
Sro201_g085010 0.185466552805955 NA NA NA
Sro1929_g306100 0.185499742238842 NA NA NA
Sro1083_g239420 0.185652496817482 NA NA NA
Sro1278_g258740 0.185747964968624 NA NA NA
Sro191_g082300 0.186004385497037 NA NA NA
Sro1272_g258230 0.186022574119243 NA NA NA
Sro143_g066720 0.186022574119243 NA NA NA
Sro1493_g277260 0.186022574119243 NA NA NA
Sro494_g154300 0.186022574119243 NA NA NA
Sro87_g045940 0.186022574119243 NA NA NA
Sro1446_g273490 0.186040256584412 NA NA NA
Sro507_g156420 0.186128928141795 NA NA NA
Sro1502_g278000 0.186178424884958 NA NA NA
Sro261_g101760 0.186178424884958 NA NA NA
Sro526_g160460 0.186178424884958 NA NA NA
Sro1890_g303680 0.186254832663508 NA NA NA
Sro801_g204520 0.186264781149068 NA NA NA
Sro905_g218550 0.186264781149068 NA NA NA
Sro51_chlor_g029570 0.186322578943723 NA NA NA
Sro1848_g301440 0.18649105573583 NA NA NA
Sro2588_g331970 0.18649105573583 NA NA NA
Sro964_g225460 0.186545688862246 NA NA NA
Sro128_g061290 0.186566507306924 NA NA NA
Sro1056_g236210 0.186599833849027 NA NA NA
Sro164_g073540 0.186680592128965 NA NA NA
Sro98_g050600 0.186714631299311 NA NA NA
Sro1486_g276640 0.186814092421143 NA NA NA
Sro43_g026390 0.187117825273906 NA NA NA
Sro665_g183900 0.187353292712221 NA NA NA
Sro2537_g330540 0.187445204141625 NA NA NA
Sro1096_g240790 0.187445295700141 NA NA NA
Sro1507_g278380 0.187445295700141 NA NA NA
Sro1843_g301170 0.187647518428646 NA NA NA
Sro283_g107770 0.187820945486456 NA NA NA
Sro35_g022240 0.187877494793912 NA NA NA
Sro2053_g312660 0.187973115800078 NA NA NA
Sro2618_g332810 0.187994577703118 NA NA NA
Sro390_g132950 0.18800981246183 NA NA NA
Sro667_g184240 0.188307016619952 NA NA NA
Sro972_g226580 0.188335828832117 NA NA NA
Sro710_g191170 0.188358129512839 NA NA NA
Sro988_g228400 0.188371866585935 NA NA NA
Sro360_g126310 0.188515549993674 NA NA NA
Sro816_g206610 0.188515549993674 NA NA NA
Sro1008_g230640 0.188538206335834 NA NA NA
Sro146_g067590 0.188538206335834 NA NA NA
Sro235_g094750 0.188538206335834 NA NA NA
Sro1389_g268510 0.188549300981391 NA NA NA
Sro705_g190350 0.188597777271514 NA NA NA
Sro1911_g304950 0.18861349886801 NA NA NA
Sro360_g126200 0.18873042321166 NA NA NA
Sro72_g039670 0.188749055261317 NA NA NA
Sro694_g188440 0.188770543470897 NA NA NA
Sro595_g172620 0.188854023191289 NA NA NA
Sro2900_g339760 0.188897654223961 NA NA NA
Sro5_g004550 0.189026067224962 NA NA NA
Sro1380_g267800 0.189051373724377 NA NA NA
Sro350_g123630 0.189126211514039 NA NA NA
Sro9_g007460 0.18916197113909 NA NA NA
Sro2134_g315950 0.189224534733869 NA NA NA
Sro36_g022830 0.189409880052108 NA NA NA
Sro977_g227010 0.189409880052108 NA NA NA
Sro2612_g332600 0.189418564066264 NA NA NA
Sro1461_g274780 0.189569429441578 NA NA NA
Sro52_g031220 0.189569429441578 NA NA NA
Sro1550_g281750 0.189671754684529 NA NA NA
Sro415_g138500 0.18970182967929 NA NA NA
Sro14_g010720 0.189794467715414 NA NA NA
Sro1650_g288650 0.189846941348508 NA NA NA
Sro2065_g313200 0.18993938189199 NA NA NA
Sro565_g167580 0.18993938189199 NA NA NA
Sro1521_g279520 0.189960655178652 NA NA NA
Sro176_g077260 0.189960655178652 NA NA NA
Sro798_g204000 0.19020402523104 NA NA NA
Sro18_g013180 0.190215234301571 NA NA NA
Sro263_g102210 0.190335954290319 NA NA NA
Sro405_g136150 0.19036412347348 NA NA NA
Sro514_g158110 0.190401374513895 NA NA NA
Sro2137_g316070 0.190459903739862 NA NA NA
Sro1351_g265260 0.190523977585766 NA NA NA
Sro157_g071040 0.190651156490676 NA NA NA
Sro1928_g306020 0.190677406000399 NA NA NA
Sro118_g057680 0.190753715576518 NA NA NA
Sro1486_g276630 0.190753715576518 NA NA NA
Sro15_g010900 0.190774397166629 NA NA NA
Sro1777_g296910 0.190774397166629 NA NA NA
Sro1058_g236370 0.190785442454906 NA NA NA
Sro1351_g265220 0.190785442454906 NA NA NA
Sro3683_g350240 0.190841698950315 NA NA NA
Sro157_g071120 0.190870444704596 NA NA NA
Sro677_g185800 0.190870444704596 NA NA NA
Sro1673_g290300 0.190914138858156 NA NA NA
Sro1294_g260190 0.190940785803395 NA NA NA
Sro312_g114660 0.190958541903872 NA NA NA
Sro5_g004560 0.191000271801029 NA NA NA
Sro877_g214600 0.191004281989057 NA NA NA
Sro1418_g270970 0.191074971009989 NA NA NA
Sro1929_g306080 0.191081059735986 NA NA NA
Sro1002_g229870 0.191113343260157 NA NA NA
Sro2091_g314010 0.191113343260157 NA NA NA
Sro1271_g258040 0.191131628418282 NA NA NA
Sro284_g107960 0.191131628418282 NA NA NA
Sro200_g084900 0.191332831041151 NA NA NA
Sro2875_g339140 0.191332831041151 NA NA NA
Sro122_g059140 0.191333649538465 NA NA NA
Sro1968_g308390 0.191373444860746 NA NA NA
Sro889_g216570 0.191379429388973 NA NA NA
Sro1342_g264540 0.191392218644367 NA NA NA
Sro1058_g236380 0.191398830999677 NA NA NA
Sro1080_g239000 0.191398830999677 NA NA NA
Sro1347_g264950 0.191398830999677 NA NA NA
Sro2608_g332470 0.191398830999677 NA NA NA
Sro688_g187350 0.191525921557783 NA NA NA
Sro323_g117210 0.191667240575123 NA NA NA
Sro1163_g247950 0.191753251019002 NA NA NA
Sro172_g076090 0.191805589686175 NA NA NA
Sro4_g003080 0.191805589686175 NA NA NA
Sro1284_g259230 0.191904480665072 NA NA NA
Sro1679_g290670 0.191904480665072 NA NA NA
Sro196_g083610 0.191904480665072 NA NA NA
Sro2105_g314740 0.191904480665072 NA NA NA
Sro2618_g332760 0.191904480665072 NA NA NA
Sro4586_g354310 0.191924604785718 NA NA NA
Sro216_g089500 0.19193175835309 NA NA NA
Sro198_g084140 0.191952109133838 NA NA NA
Sro3962_g352220 0.191952109133838 NA NA NA
Sro450_g145590 0.191952109133838 NA NA NA
Sro589_g171790 0.191952109133838 NA NA NA
Sro536_g162210 0.191971372118361 NA NA NA
Sro1970_g308550 0.191979296004426 NA NA NA
Sro1_g000300 0.192211484834892 NA NA NA
Sro729_g193810 0.192211484834892 NA NA NA
Sro154_g070030 0.192216971785341 NA NA NA
Sro1379_g267680 0.192259871666798 NA NA NA
Sro2162_g317210 0.192259871666798 NA NA NA
Sro2192_g318400 0.192259871666798 NA NA NA
Sro2962_g341020 0.192259871666798 NA NA NA
Sro1547_g281480 0.192315027642179 NA NA NA
Sro8_g006630 0.192328480911512 NA NA NA
Sro1564_g282770 0.19237875944828 NA NA NA
Sro1019_g232040 0.192409313676889 NA NA NA
Sro1667_g289750 0.192417593440189 NA NA NA
Sro1049_g235370 0.192417661990335 NA NA NA
Sro270_g104150 0.192417661990335 NA NA NA
Sro982_g227740 0.192417661990335 NA NA NA
Sro1701_g292160 0.192490518088741 NA NA NA
Sro760_g198360 0.19259788158852 NA NA NA
Sro21_g015050 0.192656351152052 NA NA NA
Sro518_g158760 0.192738322392707 NA NA NA
Sro831_g208300 0.192738322392707 NA NA NA
Sro878_g214760 0.192738322392707 NA NA NA
Sro1273_g258340 0.192769864649708 NA NA NA
Sro1151_g246730 0.19278597598763 NA NA NA
Sro1877_g303090 0.19279050573294 NA NA NA
Sro265_g102940 0.19279050573294 NA NA NA
Sro304_g112570 0.19279050573294 NA NA NA
Sro196_g083560 0.192808825283038 NA NA NA
Sro371_g128550 0.192808825283038 NA NA NA
Sro219_g090330 0.192813130284087 NA NA NA
Sro298_g111110 0.193007622084305 NA NA NA
Sro461_g147650 0.193007622084305 NA NA NA
Sro65_g036730 0.19301600610496 NA NA NA
Sro726_g193460 0.193072168709956 NA NA NA
Sro1_g000210 0.193361362622844 NA NA NA
Sro2694_g334870 0.193364792057701 NA NA NA
Sro214_g088650 0.193431209572284 NA NA NA
Sro36_g022700 0.193464299156886 NA NA NA
Sro2190_g318310 0.19359464963562 NA NA NA
Sro756_g197810 0.19359464963562 NA NA NA
Sro93_g048620 0.19359464963562 NA NA NA
Sro1028_g233120 0.193624897138937 NA NA NA
Sro1117_g243040 0.193624897138937 NA NA NA
Sro1946_g307020 0.193624897138937 NA NA NA
Sro508_g156850 0.193624897138937 NA NA NA
Sro1652_g288770 0.193626641380748 NA NA NA
Sro1579_g283760 0.193626761696429 NA NA NA
Sro513_g157800 0.193650723594815 NA NA NA
Sro1360_g266040 0.193709712010467 NA NA NA
Sro1380_g267810 0.193709712010467 NA NA NA
Sro162_g072690 0.193709712010467 NA NA NA
Sro191_g082340 0.193709712010467 NA NA NA
Sro820_g207310 0.193721972774796 NA NA NA
Sro54_g032110 0.193733784509353 NA NA NA
Sro64_g036210 0.193733784509353 NA NA NA
Sro1481_g276210 0.19386343434122 NA NA NA
Sro1642_g288000 0.193905879167739 NA NA NA
Sro296_g110660 0.194000997228537 NA NA NA
Sro614_g175780 0.194056785385558 NA NA NA
Sro149_g068310 0.194093466213644 NA NA NA
Sro1962_g308110 0.194093466213644 NA NA NA
Sro236_g094960 0.194093466213644 NA NA NA
Sro612_g175490 0.194093466213644 NA NA NA
Sro720_g192650 0.194093466213644 NA NA NA
Sro785_g202150 0.194107913467461 NA NA NA
Sro1583_g283890 0.194166577010876 NA NA NA
Sro559_g166500 0.194189097817522 NA NA NA
Sro653_g181970 0.194277832194831 NA NA NA
Sro170_g075410 0.194345788887366 NA NA NA
Sro47_g027830 0.194414928505758 NA NA NA
Sro108_g054140 0.194671589865859 NA NA NA
Sro2074_g313520 0.194760149644529 NA NA NA
Sro52_g030990 0.194760149644529 NA NA NA
Sro873_g214090 0.194760149644529 NA NA NA
Sro922_g220520 0.194760149644529 NA NA NA
Sro91_g047850 0.194814533879158 NA NA NA
Sro446_g144650 0.194823213401261 NA NA NA
Sro3128_g344320 0.194847419291274 NA NA NA
Sro435_g142300 0.194847419291274 NA NA NA
Sro537_g162400 0.194917244741235 NA NA NA
Sro324_g117640 0.194955072693606 NA NA NA
Sro451_g145690 0.194955072693606 NA NA NA
Sro767_g199400 0.194955072693606 NA NA NA
Sro520_g159160 0.19503481833862 NA NA NA
Sro72_g039710 0.19503481833862 NA NA NA
Sro1814_g299320 0.195094941748868 NA NA NA
Sro657_g182610 0.195259484290602 NA NA NA
Sro48_g028250 0.195389004742257 NA NA NA
Sro266_g103070 0.195426123027135 NA NA NA
Sro9_g007220 0.195544103074041 NA NA NA
Sro102_g051950 0.195577108960509 NA NA NA
Sro85_g045210 0.195577108960509 NA NA NA
Sro179_g078330 0.19564592122165 NA NA NA
Sro379_g130400 0.19564592122165 NA NA NA
Sro1267_g257620 0.195681926129131 NA NA NA
Sro389_g132560 0.195681926129131 NA NA NA
Sro519_g159030 0.195723020905919 NA NA NA
Sro51_chlor_g029600 0.195728192281631 NA NA NA
Sro591_g172000 0.195730984852639 NA NA NA
Sro48_g028080 0.195793109178937 NA NA NA
Sro264_g102670 0.195800693728886 NA NA NA
Sro993_g228910 0.195800693728886 NA NA NA
Sro1105_g241940 0.195807641357297 NA NA NA
Sro224_g091600 0.195807641357297 NA NA NA
Sro40_g024600 0.195807641357297 NA NA NA
Sro630_g178330 0.195807641357297 NA NA NA
Sro835_g208780 0.195897604987829 NA NA NA
Sro1938_g306520 0.19595922235516 NA NA NA
Sro10_g008330 0.196003462142712 NA NA NA
Sro447_g144850 0.196003462142712 NA NA NA
Sro536_g162070 0.196003462142712 NA NA NA
Sro603_g173820 0.196003462142712 NA NA NA
Sro122_g059150 0.196016454044052 NA NA NA
Sro101_g051820 0.196024126019335 NA NA NA
Sro274_g105340 0.196024126019335 NA NA NA
Sro195_g083130 0.196104134057266 NA NA NA
Sro395_g134100 0.196126934280677 NA NA NA
Sro23_g016020 0.196132375664024 NA NA NA
Sro386_g131880 0.196132375664024 NA NA NA
Sro490_g153570 0.196132375664024 NA NA NA
Sro979_g227270 0.196132375664024 NA NA NA
Sro397_g134520 0.196209640373837 NA NA NA
Sro179_g078510 0.196219529584088 NA NA NA
Sro352_g124110 0.19638575744686 NA NA NA
Sro2196_g318620 0.196422900152604 NA NA NA
Sro45_g027070 0.196422900152604 NA NA NA
Sro470_g149460 0.196422900152604 NA NA NA
Sro236_g094910 0.196536155162791 NA NA NA
Sro980_g227380 0.196598806607609 NA NA NA
Sro478_g151000 0.196635211599713 NA NA NA
Sro249_g098560 0.196695095823912 NA NA NA
Sro2030_g311800 0.196816007719471 NA NA NA
Sro811_g205860 0.196816007719471 NA NA NA
Sro61_g034970 0.196944412886648 NA NA NA
Sro807_g205330 0.197209058955771 NA NA NA
Sro332_g119270 0.197260283563881 NA NA NA
Sro834_g208720 0.197413570784935 NA NA NA
Sro489_g153350 0.197451713495351 NA NA NA
Sro473_g150050 0.197686014319933 NA NA NA
Sro1437_g272610 0.197760952821949 NA NA NA
Sro1452_g273890 0.197760952821949 NA NA NA
Sro537_g162280 0.197760952821949 NA NA NA
Sro1416_g270840 0.19777346168146 NA NA NA
Sro161_g072410 0.197942792835569 NA NA NA
Sro1007_g230460 0.197953366425767 NA NA NA
Sro1521_g279440 0.197962460637301 NA NA NA
Sro496_g154630 0.197962460637301 NA NA NA
Sro43_g025940 0.198059502533378 NA NA NA
Sro25_g017220 0.198140355123177 NA NA NA
Sro273_g105130 0.198140355123177 NA NA NA
Sro250_g099030 0.19823583556396 NA NA NA
Sro1084_g239450 0.198246526151124 NA NA NA
Sro463_g148160 0.198254640557098 NA NA NA
Sro3_g002490 0.198455313701504 NA NA NA
Sro1345_g264810 0.19845839369828 NA NA NA
Sro55_g032260 0.198565841484031 NA NA NA
Sro8_g006850 0.198620494617526 NA NA NA
Sro58_g033930 0.198646608241261 NA NA NA
Sro34_g021920 0.198713008423587 NA NA NA
Sro349_g123550 0.198724116886155 NA NA NA
Sro459_g147240 0.19880605553354 NA NA NA
Sro100_g051180 0.198817688953779 NA NA NA
Sro1013_g231360 0.198817688953779 NA NA NA
Sro137_g064370 0.198817688953779 NA NA NA
Sro1446_g273450 0.198836064820041 NA NA NA
Sro503_g155740 0.198867069603216 NA NA NA
Sro1673_g290310 0.198867173727995 NA NA NA
Sro233_g094280 0.198874662413261 NA NA NA
Sro478_g150950 0.198893814538571 NA NA NA
Sro2460_g328270 0.19898836504765 NA NA NA
Sro69_g038660 0.199087109408358 NA NA NA
Sro1660_g289280 0.199095912351187 NA NA NA
Sro1865_g302430 0.199121863197644 NA NA NA
Sro1308_g261430 0.199158671421616 NA NA NA
Sro174_g076740 0.199158671421616 NA NA NA
Sro1830_g300310 0.199181370300438 NA NA NA
Sro922_g220530 0.199181370300438 NA NA NA
Sro1388_g268430 0.199258676589716 NA NA NA
Sro1494_g277350 0.199275415435653 NA NA NA
Sro201_g084940 0.199323466450054 NA NA NA
Sro1658_g289140 0.199510358153327 NA NA NA
Sro2380_g325460 0.199519730971116 NA NA NA
Sro159_g071820 0.199564824257744 NA NA NA
Sro1012_g231240 0.199626808310418 NA NA NA
Sro714_g191670 0.199632012750358 NA NA NA
Sro393_g133510 0.199697256661335 NA NA NA
Sro1105_g241950 0.200090593078118 NA NA NA
Sro385_g131640 0.200097657788695 NA NA NA
Sro815_g206430 0.200194569614738 NA NA NA
Sro897_g217530 0.200194569614738 NA NA NA
Sro2634_g333250 0.200262026217953 NA NA NA
Sro625_g177500 0.200302823509985 NA NA NA
Sro1653_g288870 0.200350340383116 NA NA NA
Sro1826_g300160 0.200450037025951 NA NA NA
Sro777_g201000 0.200450037025951 NA NA NA
Sro55_g032320 0.200564725798725 NA NA NA
Sro1467_g275140 0.200623563174235 NA NA NA
Sro527_g160560 0.200647401733817 NA NA NA
Sro1660_g289260 0.200672822323035 NA NA NA
Sro364_g127160 0.200672822323035 NA NA NA
Sro7_g006010 0.200672822323035 NA NA NA
Sro1797_g298220 0.20072097192348 NA NA NA
Sro968_g226000 0.20072097192348 NA NA NA
Sro1290_g259830 0.200860653965352 NA NA NA
Sro250_g098990 0.200860653965352 NA NA NA
Sro436_g142530 0.200860653965352 NA NA NA
Sro7_g006130 0.200860653965352 NA NA NA
Sro259_g101340 0.200897068832477 NA NA NA
Sro309_g113750 0.200952647466162 NA NA NA
Sro310_g114030 0.200973524721175 NA NA NA
Sro94_g049000 0.201066599929282 NA NA NA
Sro73_g040360 0.201114353845718 NA NA NA
Sro246_g097620 0.20116066947755 NA NA NA
Sro1924_g305740 0.201162192294315 NA NA NA
Sro2702_g335090 0.201324739175203 NA NA NA
Sro472_g150020 0.201406345947166 NA NA NA
Sro227_g092150 0.201413231946811 NA NA NA
Sro30_g019520 0.201466800657451 NA NA NA
Sro3483_g348500 0.201466800657451 NA NA NA
Sro55_g032170 0.201466800657451 NA NA NA
Sro1376_g267440 0.20147861529742 NA NA NA
Sro266_g103060 0.201483163873996 NA NA NA
Sro790_g202740 0.201503628284345 NA NA NA
Sro883_g215490 0.201517663665971 NA NA NA
Sro151_g069290 0.201555027045922 NA NA NA
Sro181_g079000 0.201571630256907 NA NA NA
Sro2419_g327100 0.201571630256907 NA NA NA
Sro658_g182640 0.201576161025166 NA NA NA
Sro988_g228370 0.201672546756976 NA NA NA
Sro387_g132190 0.201701855347212 NA NA NA
Sro1873_g302900 0.201724608718378 NA NA NA
Sro818_g207020 0.20173752733246 NA NA NA
Sro1573_g283460 0.201809098561488 NA NA NA
Sro87_g046080 0.201809098561488 NA NA NA
Sro1067_g237450 0.201864331376247 NA NA NA
Sro173_g076220 0.201864331376247 NA NA NA
Sro475_g150410 0.201864331376247 NA NA NA
Sro654_g182070 0.20189270247753 NA NA NA
Sro671_g184870 0.201948125653005 NA NA NA
Sro371_g128610 0.201974906888767 NA NA NA
Sro1593_g284500 0.202062040961629 NA NA NA
Sro5_g004720 0.202177927714016 NA NA NA
Sro871_g213770 0.202177927714016 NA NA NA
Sro22_g015320 0.202181869682548 NA NA NA
Sro302_g112180 0.202181869682548 NA NA NA
Sro2290_g322170 0.202211818173996 NA NA NA
Sro2526_g330290 0.202315056114982 NA NA NA
Sro287_g108490 0.202345467947502 NA NA NA
Sro29_g018940 0.202345467947502 NA NA NA
Sro497_g154740 0.202345467947502 NA NA NA
Sro2608_g332460 0.202356773585102 NA NA NA
Sro347_g123060 0.202447622349307 NA NA NA
Sro185_g080270 0.202503140868964 NA NA NA
Sro287_g108680 0.202503140868964 NA NA NA
Sro166_g074190 0.202560072596406 NA NA NA
Sro188_g081290 0.202622948973903 NA NA NA
Sro593_g172240 0.202623355246303 NA NA NA
Sro1208_g252570 0.202631071264256 NA NA NA
Sro1928_g305980 0.202965245136006 NA NA NA
Sro1959_g307980 0.203057302933569 NA NA NA
Sro965_g225630 0.203166501277532 NA NA NA
Sro1010_g230950 0.203321046484818 NA NA NA
