padjScreen t15 t1 t3 t6 t9
Sro27_g018230 0.937371659663416 NA NA NA NA NA
Sro27_g018240 0.0188974924742562 1 1 1 0.00842791854291131 1
Sro27_g018250 3.4400234427227e-05 0.796480913104686 1 1 9.81161000427613e-06 0.44994056521214
Sro27_g018260 0.886616033419714 NA NA NA NA NA
Sro27_g018270 0.152298173998582 NA NA NA NA NA
Sro27_g018280 0.756136457977224 NA NA NA NA NA
Sro27_g018290 0.553125533285639 NA NA NA NA NA
Sro27_g018300 0.235900576374936 NA NA NA NA NA
Sro27_g018310 0.992130302082735 NA NA NA NA NA
Sro27_g018320 0.0246794011201916 1 0.936082827655879 0.687981707274625 0.698362451335414 0.936082827655879
Sro27_g018340 0.532098533525793 NA NA NA NA NA
Sro27_g018350 0.442826772383505 NA NA NA NA NA
Sro27_g018360 0.642282506212041 NA NA NA NA NA
Sro27_g018370 0.215992827686757 NA NA NA NA NA
Sro27_g018380 0.666119540076603 NA NA NA NA NA
Sro27_g018390 0.420747152975321 NA NA NA NA NA
Sro27_g018410 0.595755706142986 NA NA NA NA NA
Sro27_g018430 0.098343185880162 NA NA NA NA NA
Sro27_g018440 0.16678833774521 NA NA NA NA NA
Sro27_g018450 0.32147211534427 NA NA NA NA NA
Sro27_g018460 0.0525633988939877 NA NA NA NA NA
Sro27_g018470 0.773843780430163 NA NA NA NA NA
Sro27_g018490 0.830977070748666 NA NA NA NA NA
Sro2800_g337350 0.548045442604943 NA NA NA NA NA
Sro2801_g337400 0.743007069413786 NA NA NA NA NA
Sro2803_g337420 0.878201770092661 NA NA NA NA NA
Sro2803_g337430 0.00305226390662145 1 0.413053097656225 1 0.00937670460742171 1
Sro2804_g337440 0.971937557689978 NA NA NA NA NA
Sro2804_g337450 0.95861186819811 NA NA NA NA NA
Sro2804_g337460 0.45445408240324 NA NA NA NA NA
Sro2804_g337470 0.396410436013454 NA NA NA NA NA
Sro2805_g337490 0.379023232382517 NA NA NA NA NA
Sro2805_g337500 0.0829495524122048 NA NA NA NA NA
Sro2805_g337510 0.28904687801502 NA NA NA NA NA
Sro2805_g337520 0.000359101305747667 1 1 2.4776355330649e-06 1 1
Sro2805_g337530 0.387066192342473 NA NA NA NA NA
Sro2808_g337570 0.465845209701758 NA NA NA NA NA
Sro2808_g337580 0.488563879643888 NA NA NA NA NA
Sro280_g106950 0.468500661761878 NA NA NA NA NA
Sro280_g106960 0.422584163827426 NA NA NA NA NA
Sro280_g106970 0.0643040984937858 NA NA NA NA NA
Sro280_g107020 0.36727613806682 NA NA NA NA NA
Sro280_g107040 0.316343083005004 NA NA NA NA NA
Sro280_g107090 0.313744421225309 NA NA NA NA NA
Sro280_g107100 0.00240683870066962 1 0.0872072392282415 1 0.259595959651404 0.210146126414169
Sro280_g107110 0.0935063022359351 NA NA NA NA NA
Sro280_g107120 0.0500930962263789 NA NA NA NA NA
Sro280_g107130 0.272063324356465 NA NA NA NA NA
Sro280_g107150 0.407075810220198 NA NA NA NA NA
Sro2810_g337590 0.538792369289333 NA NA NA NA NA
Sro2811_g337610 0.927081732222627 NA NA NA NA NA
Sro2811_g337630 0.626105400037466 NA NA NA NA NA
Sro2811_g337640 0.0339024984311537 1 0.324152634847066 0.196541656068901 1 1
Sro2811_g337650 0.372097761838341 NA NA NA NA NA
Sro2812_g337660 0.0281308855934953 1 0.126852027445797 1 1 1
Sro2812_g337670 0.309344270181768 NA NA NA NA NA
Sro2814_g337680 0.487036979064506 NA NA NA NA NA
Sro2814_g337690 0.348734206981313 NA NA NA NA NA
Sro2815_g337730 0.478081301646966 NA NA NA NA NA
Sro2816_g337750 0.509246915688555 NA NA NA NA NA
Sro2816_g337760 0.591154243041974 NA NA NA NA NA
Sro2816_g337770 0.262841392116912 NA NA NA NA NA
Sro281_g107170 0.767400742679966 NA NA NA NA NA
Sro281_g107200 0.102192067775076 NA NA NA NA NA
Sro281_g107210 0.761238880603897 NA NA NA NA NA
Sro281_g107230 0.146861484427993 NA NA NA NA NA
Sro281_g107240 0.0143525063853699 0.638795055210717 1 1 1 0.608762217700265
Sro281_g107250 0.825842411389537 NA NA NA NA NA
Sro281_g107270 0.0481879754709107 1 0.399217226074334 1 0.43616839761153 1
Sro281_g107280 0.877037723060926 NA NA NA NA NA
Sro281_g107290 0.919553695730829 NA NA NA NA NA
Sro281_g107300 0.245062297569891 NA NA NA NA NA
Sro281_g107310 0.737557372131781 NA NA NA NA NA
Sro2821_g337900 0.162651591019503 NA NA NA NA NA
Sro2821_g337920 0.508376623624116 NA NA NA NA NA
Sro2821_g337930 0.154016059949157 NA NA NA NA NA
Sro2821_g337940 0.13580447124637 NA NA NA NA NA
Sro2822_g337950 0.954521300687231 NA NA NA NA NA
Sro2822_g337960 0.233425624100669 NA NA NA NA NA
Sro2822_g337970 0.479695269726619 NA NA NA NA NA
Sro2823_g337990 0.468593742433934 NA NA NA NA NA
Sro2827_g338030 0.206977174005652 NA NA NA NA NA
Sro2827_g338040 0.520724985379611 NA NA NA NA NA
Sro2827_g338060 0.16412757177369 NA NA NA NA NA
Sro2829_g338080 0.576080263001113 NA NA NA NA NA
Sro2829_g338090 0.803382030324113 NA NA NA NA NA
Sro2829_g338100 0.295792324110397 NA NA NA NA NA
Sro282_g107360 0.838665989400098 NA NA NA NA NA
Sro282_g107370 0.552892187577923 NA NA NA NA NA
Sro282_g107380 0.843819360353433 NA NA NA NA NA
Sro282_g107390 0.926191979617382 NA NA NA NA NA
Sro282_g107400 0.906591462646135 NA NA NA NA NA
Sro282_g107410 0.867175008814735 NA NA NA NA NA
Sro282_g107420 0.175258899676918 NA NA NA NA NA
Sro282_g107430 0.724234753352968 NA NA NA NA NA
Sro282_g107440 0.135201684741979 NA NA NA NA NA
Sro282_g107450 0.0108324759180935 1 0.0296458775266029 1 0.566014101467384 1
Sro282_g107460 0.618109345407258 NA NA NA NA NA
Sro282_g107470 0.682001817922762 NA NA NA NA NA
Sro282_g107480 0.852871884794704 NA NA NA NA NA
Sro282_g107490 0.714755304068238 NA NA NA NA NA
Sro282_g107500 0.110035424864998 NA NA NA NA NA
Sro282_g107510 0.51967282482657 NA NA NA NA NA
Sro282_g107520 0.49138434081491 NA NA NA NA NA
Sro282_g107530 0.539519860210771 NA NA NA NA NA
Sro282_g107540 0.00012708315783947 1 1 0.196758508001347 0.000398311725135897 0.554961735745342
Sro282_g107550 0.782345793910511 NA NA NA NA NA
Sro282_g107560 0.487143557029316 NA NA NA NA NA
Sro282_g107570 0.588774416147696 NA NA NA NA NA
Sro282_g107580 0.304816753404641 NA NA NA NA NA
Sro282_g107590 0.295901524951884 NA NA NA NA NA
Sro282_g107600 0.497293952160852 NA NA NA NA NA
Sro282_g107610 0.406085590782789 NA NA NA NA NA
Sro282_g107620 0.607287543483374 NA NA NA NA NA
Sro2832_g338120 0.928776039354256 NA NA NA NA NA
Sro2832_g338130 0.335819873415882 NA NA NA NA NA
Sro2833_g338150 0.827968387984106 NA NA NA NA NA
Sro2833_g338160 0.473618505522282 NA NA NA NA NA
Sro2833_g338170 0.186077704423698 NA NA NA NA NA
Sro2835_g338180 0.855088943165295 NA NA NA NA NA
Sro2835_g338190 0.156561396248657 NA NA NA NA NA
Sro2836_g338210 0.014878032419286 1 0.962763423816127 0.673697604277789 0.169983679154448 1
Sro2838_g338220 0.222531551686465 NA NA NA NA NA
Sro2839_g338230 0.931835878040952 NA NA NA NA NA
Sro283_g107640 0.00257866124135287 1 1 0.634663513284115 0.0889497278798128 0.0439438818687632
Sro283_g107650 0.902262901359101 NA NA NA NA NA
Sro283_g107660 0.95370909191036 NA NA NA NA NA
Sro283_g107670 0.797655255353441 NA NA NA NA NA
Sro283_g107680 0.17816492757305 NA NA NA NA NA
Sro283_g107690 0.390425558368071 NA NA NA NA NA
Sro283_g107730 0.274265192315526 NA NA NA NA NA
Sro283_g107750 0.69400846872807 NA NA NA NA NA
Sro283_g107770 0.525344983626129 NA NA NA NA NA
Sro283_g107780 0.197014577110426 NA NA NA NA NA
Sro283_g107790 0.189656817678125 NA NA NA NA NA
Sro283_g107800 0.700410717796076 NA NA NA NA NA
Sro283_g107810 0.799682294255369 NA NA NA NA NA
Sro283_g107820 0.940025237385408 NA NA NA NA NA
Sro283_g107840 0.435424187323912 NA NA NA NA NA
Sro2842_g338240 3.32458366538113e-05 1 0.072203683016492 1 0.000404380254345019 0.150005023343545
Sro2842_g338260 0.487036979064506 NA NA NA NA NA
Sro2842_g338270 5.0486389756022e-11 1 1 5.73634106713553e-11 0.00550351366480498 1
Sro2843_g338310 0.108568836071652 NA NA NA NA NA
Sro2843_g338320 4.5936565025203e-06 1 1 0.0154848613701399 0.000191165168940991 0.0292314684835407
Sro2843_g338330 0.599700609666094 NA NA NA NA NA
Sro2845_g338360 0.306412982923477 NA NA NA NA NA
Sro2845_g338370 0.410466748834176 NA NA NA NA NA
Sro2846_g338410 0.819156698853796 NA NA NA NA NA
Sro2846_g338420 0.293553491256154 NA NA NA NA NA
Sro2847_g338430 0.3237280233096 NA NA NA NA NA
Sro2847_g338440 0.0010631573561356 1 1 0.176283012097759 0.000204923107214645 1
Sro2847_g338450 0.122359826866196 NA NA NA NA NA
Sro2848_g338470 0.391575432229034 NA NA NA NA NA
Sro2848_g338480 0.841738592769446 NA NA NA NA NA
Sro2848_g338490 0.652320121859374 NA NA NA NA NA
Sro2848_g338500 0.919458357334037 NA NA NA NA NA
Sro2848_g338510 0.123112364383006 NA NA NA NA NA
Sro2849_g338530 0.0473122069081696 1 1 1 0.0564331325574244 1
Sro284_g107880 0.366699007041921 NA NA NA NA NA
Sro284_g107890 0.130496225604791 NA NA NA NA NA
Sro284_g107900 0.732278583181936 NA NA NA NA NA
Sro284_g107910 0.15063139744903 NA NA NA NA NA
Sro284_g107920 0.412934453533692 NA NA NA NA NA
Sro284_g107930 0.489446767170996 NA NA NA NA NA
Sro284_g107960 0.447511265183491 NA NA NA NA NA
Sro284_g107970 0.269348800928043 NA NA NA NA NA
Sro284_g107980 0.385159490792575 NA NA NA NA NA
Sro284_g107990 0.461361756756784 NA NA NA NA NA
Sro284_g108010 0.511298696674924 NA NA NA NA NA
Sro2851_g338570 0.487368615511559 NA NA NA NA NA
Sro2851_g338580 0.0605676193469102 NA NA NA NA NA
Sro2851_g338590 0.109903685765362 NA NA NA NA NA
Sro2851_g338600 0.0481879754709107 1 1 1 0.0885491213666953 1
Sro2852_g338610 0.368122727455364 NA NA NA NA NA
Sro2853_g338640 0.221670320743451 NA NA NA NA NA
Sro2853_g338650 0.431757606950127 NA NA NA NA NA
Sro2853_g338660 0.837622799635835 NA NA NA NA NA
Sro2853_g338670 0.367338852158074 NA NA NA NA NA
Sro2853_g338680 0.318104034268484 NA NA NA NA NA
Sro2854_g338690 0.63546172783653 NA NA NA NA NA
Sro2854_g338700 0.103280685233072 NA NA NA NA NA
Sro2854_g338710 0.0275213755318004 1 1 1 0.0853502249420089 0.354955813524078
Sro2854_g338720 0.493547648092424 NA NA NA NA NA
Sro2855_g338730 0.0445294069866241 1 1 0.130115688941897 1 1
Sro2857_g338770 0.884872113706401 NA NA NA NA NA
Sro285_g108020 0.00736587139396338 1 0.0459809760990232 1 1 0.0702787881882444
Sro285_g108040 0.00247237654739912 0.603401541654896 1 0.00125846552827196 1 1
Sro285_g108050 0.206106539820498 NA NA NA NA NA
Sro285_g108060 0.627900513821706 NA NA NA NA NA
Sro285_g108070 0.818487966419389 NA NA NA NA NA
Sro285_g108090 0.26812715130692 NA NA NA NA NA
Sro285_g108100 0.458987768430016 NA NA NA NA NA
Sro285_g108110 0.0133332321753373 1 1 0.9808524672384 1 0.00503171202914035
Sro285_g108120 0.708393157807995 NA NA NA NA NA
Sro285_g108130 0.197379705650576 NA NA NA NA NA
Sro285_g108140 0.224597770947469 NA NA NA NA NA
Sro285_g108150 0.0322325955702732 1 1 1 0.0306519022035141 1
Sro285_g108160 0.510009585186692 NA NA NA NA NA
Sro285_g108170 0.119812992736743 NA NA NA NA NA
Sro2862_g338810 0.945806540308452 NA NA NA NA NA
Sro2862_g338820 0.0108652656334178 1 1 0.718606415356617 0.0289705849380759 0.718606415356617
Sro2862_g338840 0.173580233887519 NA NA NA NA NA
Sro2863_g338850 0.62286826705 NA NA NA NA NA
Sro2863_g338860 0.688081104478958 NA NA NA NA NA
Sro2863_g338870 0.460341864209208 NA NA NA NA NA
Sro2864_g338890 0.877243073815073 NA NA NA NA NA
Sro2864_g338900 0.0130488942052374 0.39646411558707 1 1 0.260868528420088 1
Sro2864_g338910 0.974463542166954 NA NA NA NA NA
Sro2866_g338940 0.223610426027999 NA NA NA NA NA
Sro2866_g338950 0.394831420177821 NA NA NA NA NA
Sro2866_g338970 0.906229060057428 NA NA NA NA NA
Sro2867_g339000 0.854517071894824 NA NA NA NA NA
Sro2868_g339030 0.0236949911720031 1 1 1 0.0249960293640436 1
Sro2868_g339050 0.786033164270328 NA NA NA NA NA
Sro286_g108200 0.654286313290084 NA NA NA NA NA
Sro286_g108210 0.070594400838546 NA NA NA NA NA
Sro286_g108220 0.644808322269689 NA NA NA NA NA
Sro286_g108230 0.211252869661443 NA NA NA NA NA
Sro286_g108240 0.625766340848712 NA NA NA NA NA
Sro286_g108250 0.0876976482165668 NA NA NA NA NA
Sro286_g108280 0.594595286152092 NA NA NA NA NA
Sro286_g108290 0.398129771568562 NA NA NA NA NA
Sro286_g108300 0.28760890783996 NA NA NA NA NA
Sro286_g108310 0.751191808823824 NA NA NA NA NA
Sro286_g108330 0.235900576374936 NA NA NA NA NA
Sro286_g108340 0.827701166402235 NA NA NA NA NA
Sro286_g108350 0.511298696674924 NA NA NA NA NA
Sro286_g108360 0.725343013611874 NA NA NA NA NA
Sro286_g108370 0.346740015719226 NA NA NA NA NA
Sro286_g108390 0.749675653302948 NA NA NA NA NA
Sro286_g108420 0.493734096304314 NA NA NA NA NA
Sro286_g108430 0.623561517610601 NA NA NA NA NA
Sro286_g108440 0.647340114465916 NA NA NA NA NA
Sro286_g108450 0.0263004035623952 0.842985933460715 0.525460084696136 1 1 1
Sro286_g108460 0.120859600178384 NA NA NA NA NA
Sro2870_g339070 0.505395078641377 NA NA NA NA NA
Sro2870_g339100 0.722607804536092 NA NA NA NA NA
Sro2875_g339140 0.793824543159328 NA NA NA NA NA
Sro2876_g339150 0.570498240369946 NA NA NA NA NA
Sro2876_g339170 0.00591864670031484 1 1 1 0.00946945546782643 0.285078601105425
Sro2878_g339180 0.321259234626979 NA NA NA NA NA
Sro2878_g339190 0.236973813956096 NA NA NA NA NA
Sro2878_g339200 0.856150990417596 NA NA NA NA NA
Sro287_g108470 0.261459003516163 NA NA NA NA NA
Sro287_g108480 0.735166714372402 NA NA NA NA NA
Sro287_g108490 0.189751416169155 NA NA NA NA NA
Sro287_g108500 0.270873125420476 NA NA NA NA NA
Sro287_g108510 0.436188578040638 NA NA NA NA NA
Sro287_g108530 0.276775594912647 NA NA NA NA NA
Sro287_g108540 0.00776417936884742 1 0.141676226825585 1 0.653636096789203 0.314910008246003
Sro287_g108550 0.152536057136455 NA NA NA NA NA
Sro287_g108560 0.162360833922674 NA NA NA NA NA
Sro287_g108570 0.00329516000405275 1 0.000925228386589291 1 1 1
Sro287_g108590 0.529169102857019 NA NA NA NA NA
Sro287_g108600 0.662003212431816 NA NA NA NA NA
Sro287_g108610 0.482126692574123 NA NA NA NA NA
Sro287_g108620 0.00597242505845616 1 0.285101122730574 1 0.00625675947490485 1
Sro287_g108630 0.839677983187907 NA NA NA NA NA
Sro287_g108640 0.350991291513763 NA NA NA NA NA
Sro287_g108650 0.35368583423135 NA NA NA NA NA
Sro287_g108660 0.622972414680244 NA NA NA NA NA
Sro287_g108670 0.825160542983892 NA NA NA NA NA
Sro287_g108680 0.0449934379428829 1 1 1 0.410738588436251 1
Sro287_g108690 0.726217278480067 NA NA NA NA NA
Sro287_g108700 0.280612978053619 NA NA NA NA NA
Sro287_g108710 0.548253051727201 NA NA NA NA NA
Sro2880_g339210 0.298877500109433 NA NA NA NA NA
Sro2880_g339220 0.52647347499977 NA NA NA NA NA
Sro2880_g339230 0.57447366857478 NA NA NA NA NA
Sro2880_g339240 0.314127301217976 NA NA NA NA NA
Sro2882_g339250 0.321080577350219 NA NA NA NA NA
Sro2882_g339260 0.00909623506005606 0.418269937761218 0.883475256963012 0.163262837023988 0.883475256963012 1
Sro2882_g339270 7.0258435528975e-09 0.116206420105736 0.0014999899807857 3.07680861172534e-06 0.116206420105736 1
Sro2882_g339280 0.0037432301183719 1 0.0371997395498493 0.0674040814020429 1 1
Sro2882_g339290 4.667424520745e-08 0.0214866683496052 0.000273172135115565 0.000387989425615843 0.236596958352352 1
Sro2884_g339310 0.677661355341881 NA NA NA NA NA
Sro2884_g339320 0.0485327665257257 1 1 1 1 0.162220910970846
Sro2884_g339330 0.114618314164642 NA NA NA NA NA
Sro2884_g339340 0.10422005762889 NA NA NA NA NA
Sro2885_g339350 0.881071223747066 NA NA NA NA NA
Sro2885_g339360 0.369189783418835 NA NA NA NA NA
Sro2885_g339370 0.0954285434006631 NA NA NA NA NA
Sro2887_g339420 0.618315948770078 NA NA NA NA NA
Sro2887_g339430 0.513558845658563 NA NA NA NA NA
Sro2888_g339460 0.306619160286102 NA NA NA NA NA
Sro2888_g339480 0.695351137218913 NA NA NA NA NA
Sro2888_g339490 0.171077268688759 NA NA NA NA NA
Sro2889_g339500 0.297077392191845 NA NA NA NA NA
Sro2889_g339510 0.0314570489462674 0.300700413607304 0.153141360636543 1 1 1
Sro2889_g339520 0.641421200671355 NA NA NA NA NA
Sro288_g108730 0.0275767950925113 1 0.0320252232859679 1 1 1
Sro288_g108740 0.924170995624304 NA NA NA NA NA
Sro288_g108750 0.897484319784842 NA NA NA NA NA
Sro288_g108760 0.134244417304903 NA NA NA NA NA
Sro288_g108770 0.155238015391304 NA NA NA NA NA
Sro288_g108780 0.264149669694004 NA NA NA NA NA
Sro288_g108790 0.828700860995809 NA NA NA NA NA
Sro288_g108800 0.0970066619478377 NA NA NA NA NA
Sro288_g108810 0.011795537252862 1 1 1 0.0225094838963285 0.10240367475699
Sro288_g108820 0.77303940922548 NA NA NA NA NA
Sro288_g108830 0.39545009084595 NA NA NA NA NA
Sro288_g108840 0.39792093639514 NA NA NA NA NA
Sro288_g108850 0.724449398083667 NA NA NA NA NA
Sro288_g108860 0.570389864772905 NA NA NA NA NA
Sro288_g108880 0.965920730630667 NA NA NA NA NA
Sro288_g108890 0.71834015147739 NA NA NA NA NA
Sro288_g108910 0.256644292324081 NA NA NA NA NA
Sro288_g108920 0.783071765164547 NA NA NA NA NA
Sro2890_g339530 0.954029214076939 NA NA NA NA NA
Sro2890_g339540 0.589925371333998 NA NA NA NA NA
Sro2890_g339550 0.507420744610002 NA NA NA NA NA
Sro2890_g339560 0.696485466865567 NA NA NA NA NA
Sro2890_g339570 0.384485019704074 NA NA NA NA NA
Sro2891_g339580 0.687965885681409 NA NA NA NA NA
Sro2891_g339590 0.162247001524286 NA NA NA NA NA
Sro2891_g339600 0.441868363124042 NA NA NA NA NA
Sro2894_g339620 0.233425624100669 NA NA NA NA NA
Sro2896_g339660 0.554318877857959 NA NA NA NA NA
Sro2896_g339670 0.986671677681767 NA NA NA NA NA
Sro2898_g339710 0.0316002019532734 1 1 1 0.0285637930575778 1
Sro2898_g339720 0.776657220717045 NA NA NA NA NA
Sro289_g108930 0.36687093358157 NA NA NA NA NA
Sro289_g108940 0.72902851062266 NA NA NA NA NA
Sro289_g108950 0.591083465133996 NA NA NA NA NA
Sro289_g108960 0.108111296275725 NA NA NA NA NA
Sro289_g108970 0.106331050110758 NA NA NA NA NA
Sro289_g108980 0.444538085891202 NA NA NA NA NA
Sro289_g108990 0.586824805665471 NA NA NA NA NA
Sro289_g109000 0.487476004821794 NA NA NA NA NA
Sro289_g109010 0.576080263001113 NA NA NA NA NA
Sro289_g109020 0.402739830317847 NA NA NA NA NA
Sro289_g109030 0.623263388213106 NA NA NA NA NA
Sro289_g109040 0.821000761418488 NA NA NA NA NA
Sro289_g109060 0.0662985009079948 NA NA NA NA NA
Sro289_g109070 0.868553841092717 NA NA NA NA NA
Sro289_g109080 0.505786042131055 NA NA NA NA NA
Sro289_g109090 0.604722939367594 NA NA NA NA NA
Sro289_g109100 0.515713549952506 NA NA NA NA NA
Sro289_g109110 0.000122315957590168 1 1 1 0.00106669778612472 0.0660722876138583
Sro289_g109120 0.15238095303633 NA NA NA NA NA
Sro289_g109130 9.95918514819526e-05 1 2.42452856810182e-05 0.251677120116759 1 1
Sro289_g109140 0.0519850646252866 NA NA NA NA NA
Sro289_g109150 0.000403778621820063 1 1 0.00143132515777062 0.0449503067249872 1
Sro289_g109160 0.258363160627595 NA NA NA NA NA
Sro289_g109170 0.366507772705692 NA NA NA NA NA
Sro289_g109180 0.0447569495435464 1 1 0.417933396060094 1 0.129355349894375
Sro289_g109190 0.541258800780183 NA NA NA NA NA
Sro289_g109200 0.126540517240588 NA NA NA NA NA
Sro289_g109210 0.17816492757305 NA NA NA NA NA
Sro289_g109220 0.0120422644614004 1 1 1 0.0712609009273067 0.139133418697796
Sro28_g018500 0.011289797094611 0.611500022183273 0.0666851985538247 0.415976646788279 1 1
Sro28_g018510 0.140523410636066 NA NA NA NA NA
Sro28_g018520 0.507542038834894 NA NA NA NA NA
Sro28_g018530 0.306838287929625 NA NA NA NA NA
Sro28_g018540 0.0260941938419434 1 1 0.716064122391898 1 1
Sro28_g018550 0.152990444606835 NA NA NA NA NA
Sro28_g018560 0.352780495793415 NA NA NA NA NA
Sro28_g018570 0.507769816667997 NA NA NA NA NA
Sro28_g018590 0.155709448587231 NA NA NA NA NA
Sro28_g018600 0.47349643010193 NA NA NA NA NA
Sro28_g018610 0.183906514313399 NA NA NA NA NA
Sro28_g018630 0.554665729535263 NA NA NA NA NA
Sro28_g018640 0.0207196888977281 0.198241469503778 1 0.84358166592213 1 1
Sro28_g018650 0.878640646952689 NA NA NA NA NA
Sro28_g018660 0.344108679040153 NA NA NA NA NA
Sro28_g018670 0.226091559108673 NA NA NA NA NA
Sro28_g018680 0.789147520591738 NA NA NA NA NA
Sro28_g018700 0.278500998018006 NA NA NA NA NA
Sro28_g018710 0.707081921832443 NA NA NA NA NA
Sro28_g018760 0.29209733739976 NA NA NA NA NA
Sro28_g018770 0.776756103368729 NA NA NA NA NA
Sro28_g018780 0.186343064968371 NA NA NA NA NA
Sro28_g018790 0.0381952115633065 1 1 1 0.283339831399033 1
Sro28_g018800 0.0915619164801869 NA NA NA NA NA
Sro28_g018810 0.386337453135738 NA NA NA NA NA
Sro28_g018820 0.718505839870232 NA NA NA NA NA
Sro28_g018830 0.989467263195965 NA NA NA NA NA
Sro28_g018840 0.718076657726605 NA NA NA NA NA
Sro28_g018850 3.80587950519771e-07 1 1 0.00547171679971392 0.000156191738749034 0.0037114456323913
Sro28_g018860 0.0247289678030432 1 1 1 0.0235580860117777 0.307914136955064
Sro28_g018870 0.580915496342724 NA NA NA NA NA
Sro28_g018880 0.00288330361802481 1 1 0.704849324907272 0.0153927122849456 1
Sro28_g018890 0.30672633073825 NA NA NA NA NA
Sro28_g018900 0.173822353961676 NA NA NA NA NA
Sro28_g018910 1.54628271536968e-05 1 0.499289180430944 0.214557296985787 0.0128015732186795 0.00275668658537224
Sro28_g018920 0.640541658880618 NA NA NA NA NA
Sro2900_g339760 0.701802519512412 NA NA NA NA NA
Sro2900_g339770 0.54885088845435 NA NA NA NA NA
Sro2902_g339820 0.0750937389098381 NA NA NA NA NA
Sro2902_g339830 0.121266594285889 NA NA NA NA NA
Sro2902_g339840 0.0150320403237235 0.783291804208113 1 1 0.0769488398871826 0.783291804208113
Sro2902_g339850 0.0328174712192688 1 1 1 0.0599233049000526 1
Sro2903_g339870 0.909468168601774 NA NA NA NA NA
Sro2903_g339880 0.333917236512894 NA NA NA NA NA
Sro2903_g339890 0.548068804654613 NA NA NA NA NA
Sro2903_g339900 0.638079954894027 NA NA NA NA NA
Sro2905_g339940 0.386796853484817 NA NA NA NA NA
Sro2906_g339970 0.33913639667606 NA NA NA NA NA
Sro2906_g339980 0.314910882044542 NA NA NA NA NA
Sro2906_g339990 0.799615280295062 NA NA NA NA NA
Sro2906_g340000 0.392916763314343 NA NA NA NA NA
Sro2907_g340020 0.948428026560619 NA NA NA NA NA
Sro2908_g340050 0.495456747329937 NA NA NA NA NA
Sro2908_g340060 0.768662432942874 NA NA NA NA NA
Sro2908_g340070 0.366546017943884 NA NA NA NA NA
Sro2909_g340080 0.116454993504039 NA NA NA NA NA
Sro290_g109240 0.439520446197892 NA NA NA NA NA
Sro290_g109250 0.146360760743408 NA NA NA NA NA
Sro290_g109280 0.124040952874412 NA NA NA NA NA
Sro290_g109290 0.00403491007957984 1 1 1 0.00143078649830779 0.411565576402842
Sro290_g109300 0.484964159053797 NA NA NA NA NA
Sro290_g109310 0.104971554574883 NA NA NA NA NA
Sro290_g109350 0.894693230292203 NA NA NA NA NA
Sro290_g109370 0.32214117207668 NA NA NA NA NA
Sro290_g109380 0.64258052672881 NA NA NA NA NA
Sro290_g109390 0.858281370720767 NA NA NA NA NA
Sro2910_g340090 0.318200601239235 NA NA NA NA NA
Sro2910_g340100 0.828793689761712 NA NA NA NA NA
Sro2910_g340110 0.0585754168791232 NA NA NA NA NA
Sro2913_g340160 0.737587733393311 NA NA NA NA NA
Sro2915_g340170 0.304511154759441 NA NA NA NA NA
Sro2915_g340180 0.234187089917673 NA NA NA NA NA
Sro291_g109420 0.824624370751794 NA NA NA NA NA
Sro291_g109430 0.642682821813829 NA NA NA NA NA
Sro291_g109440 0.27033324621996 NA NA NA NA NA
Sro291_g109450 0.900527734994062 NA NA NA NA NA
Sro291_g109460 0.470620557692047 NA NA NA NA NA
Sro291_g109470 0.109463422602936 NA NA NA NA NA
Sro291_g109480 0.000887593568953427 1 1 0.0870119381552717 0.0631282577326046 0.136843354527261
Sro291_g109490 0.023636766188967 1 1 0.102270910794819 1 1
Sro291_g109500 0.141976465107515 NA NA NA NA NA
Sro291_g109510 0.487703222850239 NA NA NA NA NA
Sro2920_g340260 0.300062939710255 NA NA NA NA NA
Sro2920_g340270 0.303387703849683 NA NA NA NA NA
Sro2921_g340290 0.684135261347823 NA NA NA NA NA
Sro2923_g340300 0.77303940922548 NA NA NA NA NA
Sro2923_g340310 0.10422005762889 NA NA NA NA NA
Sro2923_g340320 0.70590680847445 NA NA NA NA NA
Sro2924_g340350 0.0442347751978159 1 0.221991056775743 0.356642924774561 1 1
Sro2924_g340360 0.00788590712317251 1 1 1 0.00719256767706191 0.430449232894635
Sro2925_g340370 0.954771183414705 NA NA NA NA NA
Sro2925_g340380 0.40302187907134 NA NA NA NA NA
Sro2925_g340390 0.396153123931561 NA NA NA NA NA
Sro2929_g340420 0.0129226733368951 1 1 1 0.0377469560023763 1
Sro292_g109540 0.0455819925346924 0.184149803663647 1 1 1 1
Sro292_g109550 5.89584609374167e-19 1 1 4.65166495167133e-09 4.50442838310447e-10 3.08198486158701e-05
Sro292_g109560 0.258282347450271 NA NA NA NA NA
Sro292_g109570 0.867947265025618 NA NA NA NA NA
Sro292_g109580 0.294335943319327 NA NA NA NA NA
Sro292_g109590 0.574804478084278 NA NA NA NA NA
Sro292_g109610 2.48059971918183e-05 1 1 0.0142382138233647 0.00337833068913173 0.0180509391309418
Sro292_g109620 0.832998223449053 NA NA NA NA NA
Sro292_g109630 0.801507995497053 NA NA NA NA NA
Sro292_g109640 0.866572992959918 NA NA NA NA NA
Sro292_g109650 0.0148874729053107 0.0512136022727544 0.422233675499639 1 1 1
Sro292_g109660 0.779384091049185 NA NA NA NA NA
Sro292_g109670 0.985747629531395 NA NA NA NA NA
